pol_num,status,issue_date,inc_guar,qual,age,product,gender,wd_age,term_date
405,Death,2013-04-18,TRUE,TRUE,76,c,F,76,2018-07-18
406,Active,2012-09-28,FALSE,FALSE,78,a,F,78,NA
407,Surrender,2008-04-03,TRUE,TRUE,53,b,M,65,2019-02-03
408,Active,2017-12-01,TRUE,TRUE,66,c,M,66,NA
409,Active,2013-01-05,FALSE,FALSE,62,c,M,78,NA
410,Surrender,2008-11-18,TRUE,TRUE,52,c,F,68,2013-04-19
411,Active,2014-12-02,FALSE,TRUE,57,c,M,64,NA
412,Active,2006-11-22,FALSE,FALSE,50,c,M,73,NA
413,Active,2015-09-12,TRUE,FALSE,61,c,F,63,NA
414,Active,2011-11-09,TRUE,FALSE,50,a,M,71,NA
415,Active,2014-09-21,TRUE,TRUE,55,c,M,71,NA
416,Active,2016-11-18,FALSE,TRUE,70,c,M,71,NA
417,Active,2019-10-15,FALSE,FALSE,58,a,M,73,NA
418,Active,2014-07-01,FALSE,TRUE,65,c,M,72,NA
419,Active,2011-11-16,TRUE,FALSE,64,a,F,64,NA
420,Active,2018-12-15,FALSE,TRUE,58,b,F,72,NA
421,Active,2010-10-11,FALSE,FALSE,69,c,F,76,NA
422,Active,2009-03-17,FALSE,TRUE,69,c,F,75,NA
423,Active,2010-04-08,FALSE,FALSE,61,c,F,76,NA
424,Active,2014-05-03,TRUE,FALSE,74,c,F,74,NA
425,Death,2005-08-19,FALSE,TRUE,67,c,M,74,2007-02-01
426,Surrender,2009-11-14,FALSE,TRUE,68,b,F,78,2020-07-24
427,Active,2014-07-26,TRUE,FALSE,79,c,M,79,NA
428,Active,2013-02-28,FALSE,TRUE,52,b,M,79,NA
429,Active,2016-06-04,TRUE,TRUE,63,a,F,70,NA
430,Surrender,2006-10-23,FALSE,FALSE,66,c,F,70,2017-06-22
431,Active,2019-07-31,FALSE,TRUE,77,c,F,77,NA
432,Active,2010-03-14,FALSE,FALSE,70,b,M,70,NA
433,Active,2014-05-06,TRUE,TRUE,54,a,M,56,NA
434,Active,2019-01-26,TRUE,FALSE,63,c,F,63,NA
435,Active,2015-10-26,TRUE,TRUE,70,a,M,70,NA
436,Active,2009-01-27,FALSE,TRUE,53,b,M,63,NA
437,Active,2017-12-24,FALSE,FALSE,66,b,M,66,NA
438,Active,2011-02-17,TRUE,FALSE,62,c,F,63,NA
439,Active,2017-11-04,TRUE,TRUE,44,a,M,66,NA
440,Active,2016-02-29,TRUE,FALSE,65,c,F,65,NA
441,Active,2014-03-02,TRUE,FALSE,46,c,M,76,NA
442,Active,2010-11-23,TRUE,TRUE,52,b,M,63,NA
443,Active,2008-06-16,FALSE,TRUE,72,b,M,75,NA
444,Active,2016-09-24,FALSE,TRUE,62,c,M,70,NA
445,Active,2006-02-12,FALSE,FALSE,80,a,F,80,NA
446,Active,2008-08-05,FALSE,TRUE,55,c,F,55,NA
447,Active,2007-11-18,TRUE,FALSE,62,c,F,62,NA
448,Active,2016-11-17,FALSE,FALSE,65,c,F,65,NA
449,Active,2013-07-28,TRUE,FALSE,75,c,F,75,NA
450,Active,2008-04-12,FALSE,FALSE,63,c,M,63,NA
451,Active,2011-02-27,TRUE,TRUE,71,a,M,71,NA
452,Active,2013-09-02,TRUE,TRUE,56,c,M,66,NA
453,Active,2015-02-01,TRUE,TRUE,53,c,M,69,NA
454,Active,2018-12-25,TRUE,FALSE,58,c,M,58,NA
455,Active,2015-07-18,FALSE,TRUE,53,b,F,78,NA
456,Surrender,2005-12-10,FALSE,FALSE,75,c,F,75,2016-04-07
457,Surrender,2006-03-29,TRUE,TRUE,59,a,F,68,2018-08-19
458,Active,2007-04-04,TRUE,TRUE,47,b,F,62,NA
459,Active,2016-08-22,TRUE,TRUE,63,c,F,63,NA
460,Active,2017-09-06,FALSE,TRUE,51,b,F,71,NA
461,Active,2019-05-02,FALSE,FALSE,70,a,F,70,NA
462,Active,2012-09-13,FALSE,TRUE,54,b,M,67,NA
463,Surrender,2012-08-02,FALSE,FALSE,64,c,M,77,2015-10-22
464,Active,2016-11-04,FALSE,FALSE,76,c,F,76,NA
465,Active,2010-07-01,TRUE,TRUE,80,c,F,80,NA
466,Active,2014-08-05,TRUE,TRUE,55,c,M,67,NA
467,Active,2015-03-14,FALSE,TRUE,58,c,M,75,NA
468,Active,2008-06-19,TRUE,FALSE,68,b,M,68,NA
469,Active,2014-08-08,FALSE,FALSE,65,a,M,79,NA
470,Surrender,2006-06-17,FALSE,TRUE,67,a,M,67,2014-03-14
471,Death,2017-10-17,TRUE,TRUE,73,c,M,73,2018-02-09
472,Death,2006-01-23,TRUE,FALSE,80,a,F,80,2014-04-05
473,Active,2012-07-31,TRUE,TRUE,55,c,M,62,NA
474,Active,2007-04-15,FALSE,FALSE,68,b,M,68,NA
475,Active,2009-06-27,TRUE,FALSE,71,c,F,71,NA
476,Active,2012-02-12,TRUE,TRUE,72,a,F,72,NA
477,Surrender,2009-01-20,FALSE,FALSE,78,c,F,78,2019-12-04
478,Active,2018-12-22,TRUE,FALSE,65,c,F,71,NA
479,Active,2015-04-26,TRUE,FALSE,56,c,F,57,NA
480,Death,2008-09-29,TRUE,FALSE,67,c,F,67,2009-08-23
481,Active,2015-04-26,TRUE,TRUE,68,c,M,68,NA
482,Active,2006-12-08,TRUE,TRUE,77,c,F,77,NA
483,Active,2014-09-12,TRUE,TRUE,78,b,M,78,NA
484,Active,2008-07-05,TRUE,FALSE,77,c,M,77,NA
485,Surrender,2005-10-16,FALSE,TRUE,68,c,M,78,2017-02-02
486,Active,2017-12-31,FALSE,TRUE,55,c,F,61,NA
487,Active,2017-02-17,TRUE,TRUE,63,c,M,69,NA
488,Death,2008-01-28,FALSE,FALSE,66,b,F,72,2017-09-22
489,Active,2012-06-02,TRUE,TRUE,68,a,M,68,NA
490,Surrender,2006-02-20,FALSE,TRUE,76,c,F,76,2017-07-24
491,Active,2019-01-16,TRUE,FALSE,71,b,M,79,NA
492,Active,2017-09-05,TRUE,TRUE,64,b,F,64,NA
493,Active,2012-05-20,TRUE,FALSE,65,c,M,69,NA
494,Active,2008-12-05,FALSE,TRUE,66,c,M,77,NA
495,Active,2017-12-31,TRUE,FALSE,78,c,F,78,NA
496,Active,2019-11-14,FALSE,TRUE,53,c,F,65,NA
497,Active,2015-02-02,TRUE,FALSE,60,a,M,61,NA
498,Active,2018-01-03,TRUE,TRUE,66,a,M,66,NA
499,Surrender,2008-04-15,FALSE,TRUE,71,a,M,71,2017-11-24
500,Surrender,2007-10-14,FALSE,TRUE,58,a,M,69,2018-06-02
501,Active,2013-10-10,TRUE,TRUE,71,a,F,71,NA
502,Surrender,2013-09-19,FALSE,TRUE,49,b,F,74,2018-11-28
503,Active,2014-05-08,TRUE,FALSE,74,b,M,74,NA
504,Active,2017-08-26,TRUE,FALSE,59,c,M,62,NA
505,Active,2013-03-02,TRUE,TRUE,60,b,F,67,NA
506,Active,2016-09-21,TRUE,TRUE,63,b,F,65,NA
507,Surrender,2010-06-01,FALSE,FALSE,50,c,F,56,2016-09-27
508,Active,2011-12-12,TRUE,FALSE,44,a,M,69,NA
509,Active,2019-02-25,FALSE,TRUE,71,c,M,71,NA
510,Active,2013-04-16,FALSE,FALSE,55,c,F,70,NA
511,Active,2012-07-02,TRUE,TRUE,63,c,M,72,NA
512,Active,2017-03-20,FALSE,FALSE,67,b,M,67,NA
513,Death,2006-08-11,TRUE,TRUE,59,c,M,65,2020-07-08
514,Active,2013-12-11,TRUE,FALSE,56,c,M,69,NA
515,Surrender,2007-08-18,TRUE,FALSE,56,c,M,66,2017-07-02
516,Active,2016-05-18,FALSE,TRUE,62,b,M,70,NA
517,Active,2012-10-10,TRUE,TRUE,66,c,M,78,NA
518,Surrender,2007-04-11,TRUE,TRUE,51,b,F,62,2017-11-04
519,Active,2018-11-18,FALSE,FALSE,64,c,M,69,NA
520,Active,2006-06-09,TRUE,TRUE,57,a,M,67,NA
521,Active,2014-10-02,TRUE,TRUE,67,c,F,69,NA
522,Active,2013-06-23,TRUE,TRUE,63,c,M,63,NA
523,Surrender,2014-11-22,TRUE,FALSE,67,c,F,67,2019-07-17
524,Active,2018-02-06,TRUE,TRUE,52,c,F,66,NA
525,Active,2011-04-01,FALSE,TRUE,77,a,F,77,NA
526,Surrender,2008-08-03,TRUE,FALSE,64,c,M,66,2010-08-21
527,Active,2005-12-07,FALSE,TRUE,68,a,M,68,NA
528,Death,2018-11-17,FALSE,TRUE,68,b,F,68,2019-01-27
529,Active,2019-08-12,FALSE,FALSE,75,a,M,75,NA
530,Active,2014-08-08,TRUE,TRUE,71,c,M,71,NA
531,Active,2019-11-14,TRUE,FALSE,72,c,F,80,NA
532,Surrender,2008-09-05,FALSE,FALSE,55,c,M,58,2014-05-04
533,Active,2012-12-29,TRUE,FALSE,67,a,M,67,NA
534,Surrender,2006-01-11,FALSE,FALSE,69,c,M,69,2007-07-16
535,Active,2018-11-25,TRUE,TRUE,62,b,F,72,NA
536,Active,2007-06-02,TRUE,TRUE,45,b,M,56,NA
537,Active,2013-01-26,FALSE,TRUE,67,c,F,70,NA
538,Death,2006-08-18,TRUE,TRUE,56,b,F,72,2020-03-11
539,Active,2010-11-28,TRUE,FALSE,54,b,M,72,NA
540,Active,2014-03-21,TRUE,TRUE,54,c,M,60,NA
541,Surrender,2006-05-19,TRUE,FALSE,54,c,M,66,2017-12-01
542,Active,2017-03-21,TRUE,TRUE,62,b,F,63,NA
543,Active,2006-11-04,TRUE,FALSE,55,c,F,58,NA
544,Active,2014-10-25,FALSE,TRUE,79,c,F,79,NA
545,Active,2007-02-09,TRUE,TRUE,63,c,M,79,NA
546,Active,2019-10-22,FALSE,TRUE,58,c,M,66,NA
547,Active,2017-03-29,FALSE,TRUE,66,b,F,66,NA
548,Surrender,2006-07-29,TRUE,TRUE,62,c,M,74,2013-05-16
549,Death,2006-10-13,TRUE,TRUE,55,c,M,70,2007-08-14
550,Active,2013-08-03,TRUE,TRUE,71,b,F,71,NA
551,Active,2014-08-25,FALSE,FALSE,57,a,M,57,NA
552,Active,2015-08-07,FALSE,TRUE,53,c,F,79,NA
553,Active,2010-04-01,TRUE,FALSE,66,b,F,66,NA
554,Active,2005-01-19,TRUE,TRUE,63,a,M,71,NA
555,Surrender,2011-07-19,FALSE,TRUE,59,a,M,71,2013-12-31
556,Active,2010-08-15,FALSE,TRUE,49,b,M,56,NA
557,Surrender,2009-05-14,TRUE,TRUE,59,a,F,66,2019-02-07
558,Active,2011-04-10,TRUE,FALSE,70,c,M,79,NA
559,Active,2011-03-19,TRUE,FALSE,60,c,M,75,NA
560,Active,2018-07-26,FALSE,FALSE,55,c,M,70,NA
561,Active,2018-10-15,FALSE,FALSE,72,b,F,76,NA
562,Active,2005-05-17,TRUE,TRUE,54,c,M,55,NA
563,Active,2007-03-23,TRUE,TRUE,69,c,M,69,NA
564,Active,2015-01-11,FALSE,TRUE,59,c,M,60,NA
565,Active,2009-08-10,TRUE,FALSE,54,a,F,79,NA
566,Active,2009-05-15,TRUE,TRUE,52,a,F,80,NA
567,Active,2013-09-04,TRUE,TRUE,52,a,F,73,NA
568,Surrender,2006-02-05,TRUE,TRUE,62,c,M,62,2018-01-27
569,Active,2010-09-18,TRUE,TRUE,53,b,F,68,NA
570,Surrender,2005-05-05,FALSE,FALSE,56,c,M,76,2015-06-25
571,Death,2010-05-30,FALSE,TRUE,68,b,M,77,2019-05-07
572,Surrender,2005-11-03,TRUE,FALSE,56,a,F,58,2017-06-27
573,Active,2010-03-26,TRUE,FALSE,74,a,M,74,NA
574,Active,2012-09-17,FALSE,FALSE,62,b,F,79,NA
575,Active,2019-12-09,FALSE,TRUE,71,b,M,73,NA
576,Surrender,2008-03-27,FALSE,FALSE,64,a,M,64,2013-08-05
577,Death,2012-08-16,FALSE,TRUE,72,c,M,72,2016-03-26
578,Active,2018-05-04,TRUE,TRUE,71,c,F,71,NA
579,Death,2010-12-03,TRUE,TRUE,70,c,M,75,2013-06-30
580,Active,2011-04-11,TRUE,FALSE,58,c,M,65,NA
581,Death,2005-02-16,TRUE,TRUE,80,c,F,80,2017-09-05
582,Surrender,2006-07-17,FALSE,TRUE,74,b,M,74,2013-12-20
583,Surrender,2006-05-18,FALSE,FALSE,53,c,F,58,2017-04-21
584,Active,2013-01-18,TRUE,FALSE,62,c,F,66,NA
585,Active,2005-04-15,TRUE,TRUE,57,c,F,74,NA
586,Active,2016-11-27,FALSE,FALSE,57,b,M,69,NA
587,Active,2014-07-21,TRUE,FALSE,79,c,M,79,NA
588,Active,2008-10-09,TRUE,TRUE,71,c,M,71,NA
589,Active,2019-09-18,FALSE,FALSE,63,c,F,64,NA
590,Active,2010-12-07,TRUE,TRUE,76,c,F,76,NA
591,Active,2011-05-14,FALSE,FALSE,55,c,M,68,NA
592,Active,2018-06-12,FALSE,TRUE,68,a,M,68,NA
593,Active,2019-11-14,TRUE,TRUE,55,c,M,67,NA
594,Active,2017-09-18,TRUE,FALSE,73,a,M,73,NA
595,Death,2017-05-07,TRUE,TRUE,76,a,F,76,2018-10-15
596,Death,2005-05-26,FALSE,FALSE,68,c,F,68,2007-09-14
597,Active,2011-08-18,FALSE,TRUE,77,b,M,77,NA
598,Active,2013-07-07,FALSE,TRUE,59,c,F,61,NA
599,Surrender,2005-09-05,TRUE,FALSE,51,b,M,72,2018-01-20
600,Active,2018-09-18,FALSE,FALSE,66,a,M,66,NA
601,Death,2015-04-02,TRUE,TRUE,71,b,F,71,2017-03-26
602,Surrender,2008-04-29,TRUE,TRUE,75,c,F,75,2018-08-19
603,Active,2015-04-03,FALSE,FALSE,72,c,F,72,NA
604,Active,2014-02-08,FALSE,TRUE,66,a,F,71,NA
605,Active,2016-12-24,FALSE,FALSE,59,c,F,59,NA
606,Active,2006-04-17,TRUE,FALSE,76,c,F,76,NA
607,Active,2016-06-07,FALSE,TRUE,52,a,F,62,NA
608,Active,2006-11-29,TRUE,TRUE,75,c,M,75,NA
609,Active,2014-03-24,TRUE,FALSE,64,c,M,74,NA
610,Active,2013-06-02,TRUE,TRUE,64,c,M,64,NA
611,Active,2009-01-18,TRUE,TRUE,63,a,F,63,NA
612,Active,2017-12-15,TRUE,TRUE,69,c,M,70,NA
613,Active,2018-08-16,TRUE,TRUE,65,c,F,72,NA
614,Active,2019-08-25,TRUE,FALSE,61,a,M,72,NA
615,Active,2010-05-02,FALSE,FALSE,74,a,M,74,NA
616,Active,2007-06-11,TRUE,FALSE,54,b,M,60,NA
617,Active,2005-02-22,TRUE,TRUE,61,c,M,62,NA
618,Surrender,2007-09-27,FALSE,FALSE,57,c,F,61,2019-03-25
619,Active,2019-07-15,TRUE,TRUE,66,c,F,70,NA
620,Active,2018-03-25,FALSE,TRUE,66,a,M,66,NA
621,Surrender,2005-02-03,FALSE,TRUE,70,c,F,70,2016-04-28
622,Surrender,2006-12-23,TRUE,TRUE,57,a,M,77,2018-02-18
623,Active,2007-11-21,TRUE,TRUE,65,c,M,65,NA
624,Active,2013-07-01,TRUE,FALSE,61,c,M,68,NA
625,Active,2018-01-24,TRUE,FALSE,67,c,F,67,NA
626,Active,2013-09-10,TRUE,TRUE,73,c,F,73,NA
627,Active,2014-07-15,FALSE,FALSE,54,c,M,63,NA
628,Active,2006-07-19,TRUE,TRUE,62,a,M,62,NA
629,Active,2013-10-14,TRUE,TRUE,77,b,M,77,NA
630,Surrender,2014-06-18,FALSE,TRUE,66,b,F,66,2018-03-13
631,Death,2007-12-25,FALSE,TRUE,70,b,F,77,2014-07-24
632,Active,2006-06-26,TRUE,TRUE,80,c,F,80,NA
633,Surrender,2012-04-24,FALSE,FALSE,61,a,M,63,2018-08-02
634,Active,2008-12-02,TRUE,TRUE,72,b,F,79,NA
635,Active,2017-08-01,TRUE,TRUE,64,b,F,74,NA
636,Active,2015-03-27,TRUE,FALSE,52,a,F,75,NA
637,Active,2019-12-10,FALSE,FALSE,59,b,M,79,NA
638,Active,2007-01-25,TRUE,FALSE,62,a,F,80,NA
639,Death,2006-02-04,TRUE,FALSE,52,a,F,65,2010-06-18
640,Death,2012-11-02,FALSE,TRUE,66,a,F,70,2014-11-02
641,Active,2010-04-25,TRUE,TRUE,59,c,F,67,NA
642,Active,2007-07-12,TRUE,TRUE,75,c,F,76,NA
643,Death,2005-12-12,FALSE,TRUE,61,c,M,65,2013-09-09
644,Active,2013-04-28,TRUE,TRUE,68,b,M,68,NA
645,Active,2017-03-07,FALSE,FALSE,72,b,M,76,NA
646,Surrender,2009-06-17,TRUE,FALSE,55,c,F,73,2016-11-29
647,Active,2007-05-02,TRUE,TRUE,66,b,F,66,NA
648,Active,2017-11-02,FALSE,TRUE,77,a,F,77,NA
649,Active,2014-05-16,FALSE,TRUE,66,b,M,66,NA
650,Active,2009-04-04,FALSE,TRUE,65,b,F,65,NA
651,Active,2007-06-21,FALSE,FALSE,59,c,F,71,NA
652,Surrender,2005-05-28,FALSE,TRUE,73,c,M,73,2020-03-29
653,Surrender,2011-08-30,FALSE,FALSE,68,b,F,69,2016-07-15
654,Death,2010-07-06,TRUE,TRUE,52,a,M,62,2014-09-25
655,Death,2007-07-27,FALSE,FALSE,77,b,F,77,2017-12-20
656,Surrender,2006-03-02,TRUE,TRUE,62,a,M,62,2014-05-08
657,Active,2005-08-27,TRUE,FALSE,54,a,F,80,NA
658,Active,2018-11-08,TRUE,FALSE,52,c,M,61,NA
659,Active,2011-02-28,FALSE,TRUE,62,a,M,63,NA
660,Active,2013-10-31,FALSE,FALSE,79,c,F,79,NA
661,Active,2006-11-04,TRUE,FALSE,69,b,F,69,NA
662,Surrender,2006-10-15,TRUE,FALSE,65,a,F,66,2017-03-29
663,Active,2017-03-31,TRUE,FALSE,80,c,M,80,NA
664,Surrender,2008-03-27,TRUE,FALSE,69,b,F,75,2019-06-22
665,Active,2015-10-06,TRUE,TRUE,72,b,M,72,NA
666,Active,2017-01-27,TRUE,TRUE,45,a,M,54,NA
667,Active,2019-02-24,FALSE,TRUE,66,a,F,75,NA
668,Active,2016-10-20,FALSE,FALSE,58,c,F,80,NA
669,Surrender,2009-10-24,FALSE,FALSE,49,c,F,64,2018-06-25
670,Active,2016-10-30,TRUE,FALSE,72,a,F,73,NA
671,Active,2018-03-30,TRUE,FALSE,62,b,M,62,NA
672,Active,2011-01-17,TRUE,TRUE,47,b,M,67,NA
673,Active,2017-07-26,TRUE,FALSE,57,c,F,69,NA
674,Active,2014-09-18,TRUE,TRUE,66,a,M,75,NA
675,Active,2012-06-17,TRUE,FALSE,56,c,F,68,NA
676,Active,2010-03-03,FALSE,TRUE,62,c,M,62,NA
677,Death,2006-11-20,TRUE,FALSE,74,b,F,74,2017-07-28
678,Active,2015-09-02,TRUE,TRUE,67,b,M,70,NA
679,Death,2012-11-06,TRUE,FALSE,64,b,F,73,2016-08-31
680,Active,2012-08-25,TRUE,TRUE,63,c,F,63,NA
681,Active,2007-04-19,FALSE,TRUE,73,b,F,73,NA
682,Active,2008-04-25,FALSE,FALSE,62,c,M,63,NA
683,Surrender,2006-12-24,TRUE,FALSE,66,a,F,76,2017-01-19
684,Death,2005-07-01,FALSE,FALSE,79,c,M,79,2008-09-16
685,Active,2019-02-08,TRUE,TRUE,74,b,F,74,NA
686,Active,2010-03-13,TRUE,FALSE,72,b,F,72,NA
687,Active,2011-05-12,TRUE,TRUE,70,b,M,73,NA
688,Active,2016-12-09,TRUE,FALSE,56,b,M,75,NA
689,Death,2011-04-04,TRUE,FALSE,66,b,M,66,2017-03-28
690,Active,2015-04-13,TRUE,TRUE,75,c,F,75,NA
691,Active,2018-03-31,TRUE,TRUE,64,a,M,69,NA
692,Active,2009-07-26,FALSE,FALSE,60,b,F,63,NA
693,Active,2010-08-17,FALSE,TRUE,79,c,M,79,NA
694,Active,2016-10-13,FALSE,FALSE,45,c,F,74,NA
695,Active,2014-01-14,TRUE,TRUE,54,a,M,66,NA
696,Active,2010-09-18,FALSE,TRUE,75,c,F,75,NA
697,Active,2016-01-10,TRUE,TRUE,57,c,M,68,NA
698,Active,2017-02-04,FALSE,TRUE,70,c,F,70,NA
699,Surrender,2012-08-08,FALSE,FALSE,70,b,F,77,2018-10-21
700,Active,2013-08-02,TRUE,FALSE,67,c,M,69,NA
701,Active,2006-02-20,TRUE,FALSE,53,a,F,66,NA
702,Active,2015-12-22,TRUE,TRUE,55,c,F,80,NA
703,Active,2018-04-11,TRUE,TRUE,62,c,M,67,NA
704,Surrender,2006-02-21,TRUE,TRUE,69,a,M,69,2017-02-13
705,Active,2013-07-30,TRUE,FALSE,59,c,F,80,NA
706,Active,2009-11-02,TRUE,FALSE,65,c,F,73,NA
707,Active,2010-07-22,FALSE,FALSE,64,b,F,80,NA
708,Active,2013-01-21,FALSE,FALSE,66,c,F,70,NA
709,Active,2016-04-16,FALSE,TRUE,69,b,F,74,NA
710,Surrender,2012-10-01,TRUE,TRUE,62,a,F,63,2020-04-01
711,Surrender,2009-09-04,FALSE,FALSE,60,c,M,77,2013-12-31
712,Death,2011-01-26,FALSE,TRUE,70,c,M,70,2015-08-19
713,Active,2009-08-20,TRUE,FALSE,66,b,M,66,NA
714,Surrender,2008-10-02,FALSE,TRUE,51,a,F,61,2019-05-25
715,Active,2011-06-14,TRUE,TRUE,69,a,F,69,NA
716,Active,2013-01-27,TRUE,TRUE,65,b,M,77,NA
717,Active,2018-05-08,TRUE,FALSE,73,c,M,74,NA
718,Active,2018-07-06,FALSE,TRUE,65,c,M,71,NA
719,Active,2019-10-06,TRUE,FALSE,66,c,F,66,NA
720,Active,2017-02-10,TRUE,TRUE,56,a,F,70,NA
721,Active,2012-11-01,TRUE,TRUE,72,c,F,80,NA
722,Surrender,2008-05-28,TRUE,TRUE,40,b,M,64,2019-04-09
723,Active,2007-10-10,FALSE,FALSE,58,c,M,67,NA
724,Surrender,2005-09-24,TRUE,FALSE,57,a,F,62,2019-07-30
725,Surrender,2009-07-15,FALSE,TRUE,71,c,M,71,2015-09-14
726,Death,2007-10-12,FALSE,FALSE,80,a,F,80,2019-05-22
727,Death,2006-05-31,TRUE,TRUE,76,c,F,76,2017-10-04
728,Surrender,2009-09-06,FALSE,TRUE,57,a,F,67,2018-12-03
729,Surrender,2007-12-30,TRUE,FALSE,64,c,M,73,2013-08-23
730,Active,2018-11-01,FALSE,TRUE,59,a,M,72,NA
731,Active,2012-05-15,TRUE,FALSE,54,c,F,58,NA
732,Death,2005-05-15,TRUE,TRUE,70,b,F,77,2007-01-16
733,Active,2009-08-29,TRUE,TRUE,61,c,F,61,NA
734,Death,2005-03-31,TRUE,TRUE,67,c,F,78,2017-08-06
735,Active,2016-04-30,FALSE,TRUE,69,b,M,69,NA
736,Active,2014-08-20,FALSE,TRUE,63,c,F,74,NA
737,Surrender,2006-09-27,FALSE,FALSE,55,b,F,68,2012-02-28
738,Active,2019-03-27,TRUE,FALSE,68,c,M,80,NA
739,Active,2014-02-13,FALSE,TRUE,65,a,M,78,NA
740,Active,2018-07-02,TRUE,TRUE,51,a,M,74,NA
741,Active,2019-02-17,TRUE,TRUE,66,b,M,80,NA
742,Active,2016-03-25,TRUE,FALSE,64,c,F,66,NA
743,Active,2018-05-17,FALSE,TRUE,53,b,M,65,NA
744,Active,2010-09-19,FALSE,FALSE,58,c,M,78,NA
745,Active,2014-12-22,TRUE,TRUE,58,b,M,58,NA
746,Active,2011-10-17,TRUE,FALSE,63,c,F,68,NA
747,Active,2007-07-10,TRUE,FALSE,68,b,F,69,NA
748,Active,2017-10-11,TRUE,TRUE,66,a,F,66,NA
749,Active,2008-03-08,TRUE,TRUE,55,c,M,56,NA
750,Active,2019-12-25,TRUE,FALSE,55,c,F,59,NA
751,Active,2014-06-11,TRUE,FALSE,53,a,M,67,NA
752,Active,2015-03-03,TRUE,TRUE,67,a,M,67,NA
753,Active,2016-01-04,FALSE,TRUE,49,c,F,62,NA
754,Active,2017-07-21,TRUE,TRUE,49,b,M,61,NA
755,Active,2010-03-05,TRUE,TRUE,57,c,F,64,NA
756,Active,2011-03-16,TRUE,FALSE,61,c,F,68,NA
757,Active,2011-10-23,TRUE,FALSE,57,c,F,64,NA
758,Active,2005-04-21,FALSE,TRUE,75,b,F,75,NA
759,Active,2018-02-10,FALSE,FALSE,69,a,F,74,NA
760,Surrender,2015-11-07,FALSE,TRUE,71,a,F,71,2018-04-15
761,Active,2011-09-01,TRUE,FALSE,66,a,F,66,NA
762,Active,2015-02-20,FALSE,TRUE,72,b,F,72,NA
763,Active,2010-10-06,TRUE,TRUE,72,c,M,72,NA
764,Active,2011-05-17,TRUE,FALSE,67,c,M,67,NA
765,Active,2010-08-03,FALSE,FALSE,80,c,F,80,NA
766,Active,2016-11-21,TRUE,TRUE,63,a,M,63,NA
767,Active,2016-10-13,TRUE,FALSE,65,c,M,74,NA
768,Active,2012-08-19,FALSE,TRUE,62,c,M,64,NA
769,Death,2008-07-07,TRUE,TRUE,73,a,F,78,2017-12-13
770,Active,2009-06-24,TRUE,TRUE,63,c,F,80,NA
771,Surrender,2005-04-05,FALSE,TRUE,67,b,F,67,2015-08-17
772,Surrender,2006-08-20,FALSE,TRUE,54,b,M,61,2011-04-20
773,Active,2008-04-29,FALSE,TRUE,62,c,M,69,NA
774,Active,2006-08-25,FALSE,TRUE,66,c,F,66,NA
775,Active,2017-03-20,FALSE,FALSE,70,a,F,80,NA
776,Active,2015-12-30,TRUE,TRUE,66,a,F,71,NA
777,Active,2014-11-07,TRUE,TRUE,63,b,M,68,NA
778,Active,2012-03-08,TRUE,TRUE,56,c,F,56,NA
779,Surrender,2009-02-09,FALSE,TRUE,60,c,M,69,2018-07-04
780,Death,2006-07-24,TRUE,TRUE,76,c,M,76,2008-10-26
781,Active,2015-02-21,FALSE,FALSE,56,b,M,61,NA
782,Surrender,2006-09-02,FALSE,FALSE,56,c,M,73,2017-08-13
783,Active,2018-04-24,FALSE,FALSE,74,c,F,74,NA
784,Active,2009-10-27,TRUE,TRUE,61,a,M,68,NA
785,Active,2006-02-10,TRUE,FALSE,72,c,F,72,NA
786,Active,2012-04-18,TRUE,FALSE,55,c,M,78,NA
787,Active,2015-04-05,TRUE,TRUE,61,c,M,61,NA
788,Active,2018-04-08,FALSE,TRUE,59,c,M,59,NA
789,Active,2014-09-25,TRUE,TRUE,65,b,F,66,NA
790,Active,2005-07-28,TRUE,TRUE,63,c,F,63,NA
791,Active,2019-07-22,FALSE,FALSE,72,c,M,72,NA
792,Surrender,2010-04-12,FALSE,FALSE,63,a,M,63,2014-01-02
793,Active,2015-11-19,TRUE,TRUE,65,a,M,70,NA
794,Active,2011-09-20,FALSE,FALSE,77,c,M,78,NA
795,Surrender,2006-07-15,FALSE,TRUE,66,c,F,66,2019-10-05
796,Active,2012-11-03,TRUE,FALSE,57,c,F,76,NA
797,Active,2017-05-02,TRUE,TRUE,76,a,M,78,NA
798,Active,2014-10-02,FALSE,FALSE,70,b,F,70,NA
799,Active,2013-12-10,TRUE,FALSE,69,c,F,69,NA
800,Active,2015-09-29,TRUE,TRUE,67,a,F,77,NA
801,Active,2011-06-12,FALSE,FALSE,70,a,F,72,NA
802,Active,2013-02-12,TRUE,TRUE,61,c,F,67,NA
803,Active,2017-12-07,FALSE,FALSE,54,a,F,69,NA
804,Active,2018-06-28,FALSE,TRUE,54,c,M,69,NA
805,Active,2015-06-18,TRUE,TRUE,67,c,F,67,NA
806,Active,2019-08-28,TRUE,TRUE,68,a,M,75,NA
807,Death,2011-02-19,FALSE,FALSE,79,c,F,79,2015-07-17
808,Active,2011-05-20,FALSE,FALSE,59,a,F,68,NA
809,Active,2007-05-13,TRUE,FALSE,61,b,M,69,NA
810,Death,2008-12-21,TRUE,TRUE,73,a,F,73,2018-04-15
811,Active,2018-06-15,TRUE,FALSE,62,b,F,70,NA
