policy_id,age_at_entry,sex,policy_term,policy_count,sum_assured,duration_mth
917,29,M,10,2,574000,-13
918,34,F,15,67,343000,150
919,42,F,15,98,723000,115
920,57,F,20,97,676000,164
921,21,M,20,20,782000,14
922,58,F,15,41,770000,-26
923,51,F,10,46,878000,22
924,58,F,10,20,555000,-2
925,35,M,15,56,309000,63
926,24,M,15,46,497000,119
927,53,M,15,10,376000,129
928,39,M,10,15,853000,-25
929,37,F,15,32,68000,120
930,56,M,10,62,672000,-28
931,44,F,10,96,54000,0
932,20,F,15,34,141000,43
933,51,M,10,33,637000,-16
934,31,F,20,50,994000,48
935,40,M,20,24,192000,162
936,38,F,15,33,91000,114
937,28,M,20,71,90000,103
938,31,M,20,46,245000,4
939,39,M,15,79,485000,69
940,42,M,15,86,451000,127
941,50,M,20,2,992000,192
942,41,M,10,82,780000,27
943,49,M,15,64,917000,-7
944,53,F,20,51,989000,146
945,29,M,15,5,370000,51
946,29,F,20,14,976000,119
947,22,M,15,96,516000,39
948,50,F,10,29,981000,117
949,23,F,10,66,946000,45
950,39,M,20,46,556000,10
951,59,M,10,57,630000,-28
952,58,F,15,64,162000,-25
953,49,M,15,48,151000,84
954,54,M,20,48,635000,204
955,41,F,15,4,269000,1
956,20,M,15,9,463000,-34
957,26,M,20,34,502000,138
958,35,F,15,31,179000,112
959,39,F,10,66,789000,7
960,30,M,15,86,560000,132
961,50,F,10,65,257000,65
962,39,M,20,89,346000,48
963,46,M,15,45,410000,4
964,59,F,10,40,114000,-34
965,43,F,15,17,647000,22
966,43,F,20,43,478000,205
967,38,F,15,11,677000,111
968,22,M,15,20,364000,173
969,21,M,15,11,598000,162
970,49,M,20,81,845000,213
971,39,F,15,55,271000,134
972,28,F,10,98,13000,-20
973,33,M,20,57,636000,-34
974,38,M,20,38,798000,146
975,31,F,20,46,963000,176
976,45,M,10,10,753000,30
977,58,M,20,62,471000,5
978,56,M,10,43,511000,-17
979,32,F,10,39,682000,-12
980,33,F,20,40,480000,240
981,59,F,10,96,466000,58
982,46,F,20,58,656000,191
983,23,M,15,46,156000,149
984,21,M,15,37,260000,14
985,39,F,20,68,685000,192
986,22,M,10,31,268000,73
987,49,M,20,72,397000,205
988,37,M,15,88,929000,94
989,22,F,15,87,535000,95
990,43,M,10,96,19000,93
991,31,M,15,37,470000,88
992,31,F,20,67,735000,238
993,52,F,15,5,385000,125
994,49,F,10,99,871000,47
995,41,F,15,84,433000,-1
996,32,F,20,76,854000,88
997,51,M,20,67,733000,10
998,30,M,10,67,729000,56
999,55,M,20,51,100000,148
1000,47,M,20,82,936000,105
1001,43,M,20,23,923000,90
1002,48,M,20,38,676000,-30
1003,56,M,20,76,859000,140
1004,59,M,10,81,558000,-20
1005,42,M,20,23,40000,227
1006,25,M,15,92,307000,5
1007,48,F,20,14,257000,168
1008,23,F,15,31,786000,123
1009,42,M,15,58,337000,116
1010,53,F,20,51,581000,-16
1011,57,F,10,9,348000,117
1012,31,F,20,41,282000,11
1013,48,M,10,69,278000,51
1014,56,F,10,64,325000,-24
1015,35,M,20,13,794000,91
1016,42,F,15,96,582000,167
1017,57,F,20,4,661000,216
1018,44,F,15,92,819000,54
1019,33,M,15,16,37000,-29
1020,20,M,20,64,911000,148
1021,21,F,10,33,802000,75
1022,42,M,10,40,681000,45
1023,22,F,15,52,791000,133
1024,54,F,20,93,818000,-22
1025,25,F,15,30,727000,125
1026,59,F,20,26,904000,82
1027,48,F,10,57,895000,119
1028,35,F,10,18,950000,36
1029,38,F,20,18,631000,200
1030,26,M,15,65,943000,3
1031,26,M,15,13,779000,33
1032,56,M,15,70,523000,62
1033,20,F,10,13,745000,32
1034,36,F,10,32,546000,111
1035,44,M,20,68,804000,38
1036,38,F,20,63,627000,117
1037,57,M,15,85,726000,61
1038,38,M,20,94,529000,95
1039,47,M,20,99,847000,161
1040,41,F,15,17,105000,11
1041,49,F,15,50,589000,80
1042,22,F,15,61,963000,-14
1043,54,M,10,44,986000,40
1044,20,M,20,53,672000,180
1045,29,M,15,23,123000,11
1046,50,M,20,92,644000,212
1047,36,F,10,70,397000,77
1048,45,M,15,13,196000,26
1049,42,F,15,39,186000,140
1050,35,F,10,35,345000,42
1051,49,F,10,87,363000,117
1052,46,F,15,76,320000,88
1053,23,M,10,24,620000,-20
1054,48,M,20,70,529000,174
1055,27,M,20,54,757000,24
1056,31,M,15,69,70000,108
1057,59,F,20,99,405000,87
1058,35,F,20,61,934000,69
1059,40,M,15,7,828000,141
1060,29,F,10,1,498000,54
1061,42,M,15,2,794000,176
1062,25,F,10,73,711000,34
1063,23,F,15,33,65000,164
1064,43,F,20,52,652000,-15
1065,37,M,10,76,328000,44
1066,49,M,10,56,467000,43
1067,25,F,20,71,285000,-29
1068,44,M,10,40,811000,57
1069,21,F,20,68,890000,6
1070,30,M,15,32,69000,141
1071,26,F,20,26,694000,168
1072,45,M,10,89,22000,113
1073,29,F,20,36,222000,156
1074,36,M,15,9,331000,33
1075,34,M,15,88,528000,176
1076,37,M,20,49,481000,0
1077,59,M,15,48,711000,-30
1078,20,M,15,29,352000,25
1079,38,M,20,33,694000,22
1080,51,M,20,86,397000,-30
1081,41,M,20,29,147000,71
1082,55,M,20,6,692000,85
1083,36,M,20,38,452000,95
1084,31,F,20,74,998000,83
1085,37,F,10,10,963000,110
1086,34,M,10,75,352000,105
1087,27,M,15,10,177000,54
1088,39,M,10,64,405000,-2
1089,53,F,15,23,586000,118
1090,35,M,10,81,76000,29
1091,52,F,20,15,273000,65
1092,34,M,15,36,346000,162
1093,54,M,15,0,478000,65
1094,49,F,10,35,857000,78
1095,43,F,20,60,664000,-21
1096,46,F,15,34,332000,-28
1097,31,M,15,30,747000,137
1098,32,M,20,17,34000,235
1099,36,M,10,60,249000,115
1100,45,M,15,79,915000,177
1101,35,F,20,82,314000,212
1102,47,F,20,30,583000,111
1103,35,F,15,91,475000,78
1104,37,M,20,93,124000,-4
1105,48,M,10,71,573000,-22
1106,30,F,20,71,140000,-7
1107,57,M,10,77,415000,30
1108,54,F,20,70,297000,-24
1109,51,M,10,67,51000,106
1110,20,M,10,8,554000,92
1111,25,M,20,56,374000,92
1112,48,F,20,10,224000,17
1113,43,M,10,80,95000,103
1114,52,F,10,3,727000,-28
1115,20,F,15,7,984000,166
1116,28,M,10,10,614000,24
1117,31,M,20,65,738000,3
1118,42,F,10,22,822000,-29
1119,41,M,10,19,709000,53
1120,59,F,15,71,404000,162
1121,38,F,20,5,80000,177
1122,32,M,10,7,499000,53
1123,47,F,10,72,305000,45
1124,44,M,10,35,100000,75
1125,41,F,10,13,742000,72
1126,36,M,10,88,704000,-25
1127,20,M,20,33,912000,39
1128,37,F,15,26,922000,165
1129,42,F,10,6,559000,40
1130,50,F,10,21,949000,34
1131,37,F,20,95,852000,17
1132,41,M,10,5,415000,-15
1133,48,M,20,66,491000,2
1134,31,F,15,17,562000,-10
1135,34,F,10,56,510000,50
1136,49,F,20,21,181000,141
1137,52,F,15,29,667000,166
1138,42,M,20,11,198000,153
1139,52,M,20,76,319000,24
1140,32,F,10,4,872000,12
1141,57,M,15,51,503000,58
1142,43,M,20,39,782000,33
1143,51,M,20,21,508000,65
1144,49,M,10,73,682000,80
1145,54,M,10,44,860000,52
1146,22,F,20,45,14000,-5
1147,23,M,10,33,52000,23
1148,26,M,10,86,467000,58
1149,47,M,20,78,422000,59
1150,34,F,10,90,801000,96
1151,38,M,20,81,886000,30
1152,29,M,10,26,342000,54
1153,59,M,20,83,516000,219
1154,42,F,10,75,817000,91
1155,57,F,20,16,691000,206
1156,21,F,15,80,349000,75
1157,45,F,10,8,568000,117
1158,56,F,15,55,709000,102
1159,55,F,10,50,995000,85
1160,49,F,10,99,676000,25
1161,27,F,15,61,368000,178
1162,36,M,10,67,141000,-10
1163,55,F,10,31,382000,35
1164,26,F,10,0,819000,41
1165,24,M,15,24,596000,82
1166,22,M,20,10,320000,37
1167,27,M,10,68,426000,10
1168,49,F,20,37,49000,64
1169,41,F,20,15,910000,197
1170,42,F,15,51,343000,38
1171,42,M,10,4,898000,-28
1172,36,F,20,83,954000,-2
1173,29,F,10,28,401000,-22
1174,32,M,20,77,614000,33
1175,35,F,15,72,892000,2
1176,22,F,20,74,773000,49
1177,45,M,20,39,953000,181
1178,50,M,15,27,898000,141
1179,21,M,20,67,528000,181
1180,28,M,10,76,566000,76
1181,45,M,20,88,619000,88
1182,30,F,20,28,47000,-15
1183,23,M,10,89,577000,91
1184,29,M,20,90,765000,2
1185,58,F,10,19,906000,80
1186,42,M,20,84,475000,91
1187,56,F,20,79,993000,225
1188,31,M,10,43,435000,100
1189,54,F,15,84,415000,89
1190,24,M,20,95,271000,96
1191,51,F,15,67,23000,177
1192,54,F,15,74,499000,0
1193,22,F,15,63,341000,62
1194,26,F,10,82,269000,14
1195,44,M,20,7,944000,104
1196,28,F,15,48,493000,30
1197,53,F,10,16,961000,82
1198,49,F,15,75,56000,133
1199,53,M,10,32,912000,-21
1200,38,F,20,51,957000,240
1201,55,M,20,21,533000,-21
1202,57,F,15,90,713000,31
1203,53,F,15,57,761000,19
1204,55,M,15,0,62000,-24
1205,55,M,20,16,62000,229
1206,42,F,20,39,521000,72
1207,20,F,20,88,174000,175
1208,26,M,15,89,991000,123
1209,34,F,20,86,208000,-2
1210,32,M,15,8,546000,37
1211,50,F,15,55,398000,126
1212,46,F,10,20,692000,21
1213,36,F,10,81,58000,6
1214,31,M,20,4,950000,49
1215,48,F,20,57,768000,15
1216,40,M,10,61,342000,76
1217,29,M,15,85,23000,123
1218,24,F,10,29,962000,57
1219,56,M,15,43,737000,121
1220,42,M,15,86,364000,46
1221,52,F,10,84,161000,15
1222,57,F,15,68,764000,101
1223,52,M,15,47,251000,10
1224,44,M,20,87,687000,-18
1225,31,M,10,40,765000,-9
1226,31,M,20,72,563000,10
1227,33,F,20,43,474000,19
1228,24,M,10,12,689000,12
1229,58,F,10,6,306000,86
1230,43,M,10,61,85000,-17
1231,30,M,15,17,700000,51
1232,42,M,20,10,271000,176
1233,57,M,20,63,363000,131
1234,50,F,10,25,858000,39
1235,48,F,15,41,376000,-9
1236,20,F,20,95,517000,50
1237,59,F,10,26,281000,54
1238,26,M,15,24,533000,-9
1239,55,M,15,1,911000,144
1240,44,M,20,15,805000,103
1241,37,M,20,67,20000,78
1242,42,F,10,17,701000,61
1243,36,F,15,53,414000,75
1244,48,F,10,63,582000,63
1245,37,F,10,44,578000,90
1246,55,M,15,54,83000,-11
1247,57,F,10,84,279000,-3
1248,50,F,10,49,940000,82
1249,33,F,15,97,123000,49
1250,44,F,10,31,658000,53
1251,39,F,10,45,546000,-29
1252,59,F,10,88,480000,29
1253,25,M,10,82,954000,-31
1254,33,F,15,20,140000,-7
1255,44,F,10,44,839000,-15
1256,29,M,20,47,562000,177
1257,35,F,20,19,348000,103
1258,30,M,10,77,245000,4
1259,21,F,15,67,292000,-8
1260,45,M,15,96,50000,4
1261,43,F,10,92,468000,57
1262,24,F,15,26,10000,61
1263,45,F,20,52,837000,89
1264,36,F,10,91,245000,114
1265,28,F,15,59,76000,122
1266,33,M,10,100,977000,89
1267,30,F,10,18,462000,110
1268,24,M,10,27,536000,49
1269,29,F,20,87,953000,144
1270,53,F,10,28,402000,52
1271,20,M,10,91,209000,53
1272,53,M,10,35,807000,56
1273,38,M,15,94,597000,-17
1274,30,F,10,24,457000,68
1275,27,F,15,73,169000,-20
1276,23,F,20,74,456000,148
1277,39,M,15,15,567000,7
1278,45,M,10,11,584000,73
1279,39,F,15,14,999000,-3
1280,28,F,10,41,252000,0
1281,26,M,20,56,967000,130
1282,43,F,10,68,12000,2
1283,26,F,15,62,119000,31
1284,35,M,20,37,529000,118
1285,42,M,10,57,273000,36
1286,54,F,15,19,990000,152
1287,25,F,10,2,928000,12
1288,32,F,10,28,440000,71
1289,45,M,20,42,581000,-19
1290,40,M,15,10,66000,-4
1291,47,M,15,47,720000,67
1292,23,M,15,0,834000,-15
1293,29,F,10,17,623000,99
1294,34,M,15,100,385000,85
1295,54,M,15,30,153000,87
1296,56,F,10,89,211000,22
1297,29,F,20,26,948000,213
1298,25,M,20,66,767000,23
1299,28,F,10,49,873000,33
1300,50,F,20,6,601000,95
1301,31,M,10,51,532000,-10
1302,38,F,10,13,426000,41
1303,34,M,15,12,196000,138
1304,42,M,20,54,669000,69
1305,55,M,20,66,733000,63
1306,55,M,10,94,516000,81
1307,44,F,10,31,58000,-16
1308,56,M,20,92,358000,70
1309,50,F,20,76,125000,63
1310,37,F,15,5,84000,62
1311,46,M,15,41,259000,113
1312,59,F,20,51,890000,64
1313,26,M,15,99,81000,67
1314,31,M,15,10,718000,-18
1315,49,F,20,50,616000,191
1316,28,M,10,64,855000,53
1317,38,M,20,88,990000,109
1318,44,F,10,19,380000,74
1319,24,F,15,36,979000,35
1320,43,F,20,53,286000,64
1321,52,M,10,60,883000,12
1322,40,F,20,3,550000,106
1323,58,F,10,70,703000,78
1324,32,M,20,2,134000,26
1325,34,M,15,59,159000,58
1326,37,M,10,34,867000,38
1327,47,M,15,42,712000,-34
1328,41,F,10,73,419000,109
1329,45,F,10,60,310000,-1
1330,21,F,10,32,909000,-33
1331,32,M,15,49,458000,79
1332,22,M,15,39,290000,79
1333,46,M,20,97,18000,76
1334,21,F,15,83,730000,61
1335,44,F,15,36,913000,136
1336,53,M,15,16,591000,87
1337,51,F,15,7,395000,74
1338,44,F,15,20,377000,87
1339,52,M,15,50,261000,100
1340,32,F,15,64,114000,109
1341,46,M,15,15,76000,116
1342,42,M,20,62,17000,106
1343,38,F,10,66,188000,5
1344,55,M,10,27,467000,74
1345,38,M,20,28,697000,-24
1346,23,M,20,52,658000,76
1347,39,F,10,48,973000,66
1348,27,F,15,14,755000,-31
1349,57,F,15,65,892000,179
1350,33,F,20,72,368000,206
1351,48,F,20,71,869000,1
1352,38,F,20,74,138000,162
1353,21,M,15,3,242000,70
1354,34,M,15,82,388000,22
1355,57,M,15,58,472000,123
1356,53,F,20,98,394000,-9
1357,43,M,15,67,986000,157
1358,41,M,20,10,959000,208
1359,34,F,10,72,413000,92
1360,23,M,15,10,853000,60
1361,56,M,15,10,665000,110
1362,30,F,10,81,226000,-3
1363,23,F,20,58,58000,218
1364,40,M,20,59,215000,153
1365,23,M,20,7,788000,133
1366,50,M,15,28,156000,-25
1367,45,F,15,55,845000,93
1368,45,M,10,77,25000,104
1369,50,F,10,34,841000,-5
1370,59,M,20,93,988000,-36
1371,30,F,20,11,229000,58
1372,32,M,20,21,792000,26
1373,41,M,10,28,29000,-32
1374,44,M,20,96,403000,190
1375,21,F,20,36,576000,176
1376,58,F,15,99,863000,-9
1377,40,F,10,45,424000,-29
1378,37,M,15,75,671000,174
1379,44,M,15,4,761000,105
1380,26,F,20,31,257000,236
1381,37,M,15,63,969000,171
1382,29,F,15,36,655000,49
1383,20,M,10,86,611000,-3
1384,36,M,15,27,431000,-10
1385,25,M,10,22,84000,-36
1386,24,F,10,86,484000,48
1387,25,F,10,87,241000,64
1388,39,F,15,76,266000,-31
1389,51,F,20,19,161000,33
1390,58,M,10,83,356000,109
1391,52,F,15,34,264000,-25
1392,55,M,20,25,940000,142
1393,41,F,20,74,441000,116
1394,43,M,15,43,97000,23
1395,43,F,10,25,435000,95
1396,57,F,15,94,753000,-27
1397,33,M,20,36,124000,118
1398,45,M,20,61,24000,194
1399,58,M,10,7,631000,35
1400,23,M,10,87,759000,25
1401,49,M,20,55,535000,106
1402,46,F,10,58,746000,70
1403,52,F,20,58,481000,151
1404,43,F,10,76,442000,78
1405,46,F,15,58,136000,91
1406,45,F,20,47,501000,134
1407,38,F,10,13,521000,3
1408,30,M,10,57,28000,80
1409,33,M,15,80,448000,25
1410,49,M,15,47,511000,2
1411,44,F,10,32,456000,-19
1412,41,F,15,96,970000,117
1413,26,F,10,9,948000,-13
1414,58,M,10,81,92000,27
1415,43,M,20,12,580000,62
1416,25,F,15,24,543000,108
1417,55,M,20,100,633000,-7
1418,41,M,15,31,941000,-14
1419,39,F,20,32,569000,147
1420,54,M,15,72,814000,7
1421,35,M,20,96,938000,153
1422,26,F,15,8,945000,66
1423,26,F,15,71,706000,79
1424,50,F,15,0,272000,84
1425,29,M,10,43,691000,-13
1426,57,F,10,61,680000,31
1427,56,F,15,47,687000,168
1428,49,M,15,47,541000,10
1429,53,F,15,95,391000,-28
1430,46,F,15,18,193000,-15
1431,55,M,15,38,911000,86
1432,28,M,10,96,483000,23
1433,29,F,15,5,710000,54
1434,57,F,20,8,904000,31
1435,28,M,10,49,640000,59
1436,23,M,20,27,482000,162
1437,20,F,15,64,413000,-30
1438,34,M,10,96,451000,-33
1439,39,M,15,1,298000,36
1440,22,F,20,80,892000,74
1441,44,F,15,51,675000,-32
1442,38,F,15,45,99000,113
1443,48,F,10,53,686000,16
1444,49,M,15,73,212000,178
1445,28,M,20,65,347000,-9
1446,40,M,15,24,742000,29
1447,49,M,10,23,170000,-6
1448,29,F,15,83,760000,115
1449,58,F,20,74,483000,-35
1450,45,F,20,42,303000,98
1451,29,F,10,16,432000,30
1452,49,F,20,47,325000,-31
1453,25,F,15,46,45000,89
1454,30,F,15,14,362000,140
1455,25,F,20,83,810000,70
1456,33,F,10,84,115000,-13
1457,20,F,10,21,107000,67
1458,28,F,15,3,207000,167
1459,37,F,15,74,657000,40
1460,38,M,10,38,547000,-31
1461,52,F,15,69,235000,115
1462,22,M,10,4,250000,-17
1463,35,M,20,20,842000,164
1464,36,F,15,70,117000,-17
1465,27,M,10,43,482000,-11
1466,23,F,15,68,488000,48
1467,59,M,15,41,739000,118
1468,30,M,15,2,999000,28
1469,22,M,10,50,207000,62
1470,59,F,20,93,86000,47
1471,42,F,20,74,581000,189
1472,22,F,20,25,391000,203
1473,56,F,20,13,117000,179
1474,31,F,20,85,196000,94
1475,36,F,20,3,768000,60
1476,35,F,20,80,978000,176
1477,27,M,15,5,120000,143
1478,53,F,10,42,65000,20
1479,25,F,10,73,177000,8
1480,24,F,15,96,107000,91
1481,33,F,10,33,606000,17
1482,57,M,20,49,178000,175
1483,29,F,15,58,314000,146
1484,48,M,20,100,551000,55
1485,59,M,20,98,541000,63
1486,55,F,10,80,795000,-18
1487,43,F,15,50,919000,-18
1488,52,M,15,58,790000,124
1489,22,F,10,36,617000,27
1490,43,F,15,3,562000,167
1491,58,F,15,17,663000,98
1492,22,F,20,77,196000,125
1493,23,M,20,97,38000,-18
1494,56,F,15,1,193000,39
1495,56,F,20,37,292000,173
1496,43,F,20,29,164000,71
1497,40,F,10,70,581000,14
1498,26,F,10,59,479000,30
1499,58,F,20,48,126000,150
1500,58,M,15,50,97000,49
1501,49,F,10,45,147000,74
1502,26,M,20,64,458000,85
1503,44,M,20,3,129000,210
1504,27,F,20,95,554000,189
1505,47,M,10,59,514000,69
1506,44,F,15,94,522000,166
1507,26,M,15,70,785000,70
1508,49,M,15,18,434000,31
1509,53,F,15,97,921000,94
1510,25,M,20,89,37000,216
1511,37,F,20,19,132000,221
1512,35,M,10,67,851000,108
1513,42,F,15,96,68000,66
1514,37,M,10,10,384000,-14
1515,38,M,20,2,916000,38
1516,38,F,10,61,163000,69
1517,41,M,15,56,333000,-24
1518,39,F,20,0,708000,-18
1519,22,M,10,43,208000,103
1520,38,F,15,78,959000,161
1521,54,M,10,17,643000,45
1522,20,M,15,87,328000,75
1523,23,M,15,23,508000,146
1524,57,F,15,74,366000,151
1525,29,F,15,64,374000,48
1526,43,F,20,84,285000,88
1527,32,F,20,23,504000,59
1528,48,M,10,64,729000,13
1529,40,F,15,45,33000,129
1530,46,F,20,18,436000,152
1531,48,M,20,59,960000,219
1532,58,M,10,78,271000,90
1533,48,F,20,24,553000,139
1534,42,F,10,1,912000,89
1535,39,F,15,51,91000,156
1536,34,F,10,35,469000,-6
1537,44,F,20,61,27000,174
1538,50,F,20,11,613000,-18
1539,28,F,20,18,214000,-1
1540,27,F,15,53,374000,36
1541,35,F,20,61,328000,-21
1542,43,M,10,14,676000,-7
1543,39,F,10,75,926000,100
1544,49,M,20,84,597000,107
1545,40,F,15,91,422000,104
1546,42,M,10,35,124000,112
1547,27,F,15,79,21000,22
1548,53,F,10,72,996000,-8
1549,30,M,20,95,925000,6
1550,25,F,15,48,457000,92
1551,26,F,15,34,264000,17
1552,52,F,15,39,858000,-22
1553,38,M,15,8,515000,33
1554,57,M,10,76,664000,30
1555,36,F,15,59,54000,100
1556,53,M,20,7,592000,189
1557,59,M,15,40,175000,8
1558,35,F,20,31,171000,94
1559,33,F,10,16,684000,13
1560,26,F,20,84,473000,211
1561,46,M,20,45,242000,-14
1562,43,F,20,22,439000,112
1563,24,M,10,4,781000,-31
1564,30,M,20,40,446000,163
1565,27,F,20,25,234000,35
1566,48,M,10,56,285000,-29
1567,27,F,15,4,49000,67
1568,32,F,15,79,386000,169
1569,52,M,20,11,211000,85
1570,48,F,20,83,757000,232
1571,37,M,10,84,620000,-5
1572,35,M,10,29,190000,-19
1573,43,F,20,1,233000,133
1574,39,F,15,33,205000,95
1575,53,F,20,50,722000,183
1576,56,F,20,2,675000,4
1577,34,M,15,51,153000,-24
1578,35,F,20,33,122000,204
1579,46,F,15,7,778000,-22
1580,22,F,20,98,470000,118
1581,53,M,10,59,507000,-15
1582,58,M,15,41,744000,-33
1583,20,M,15,49,793000,53
1584,26,F,20,97,520000,182
1585,22,M,10,20,420000,92
1586,31,F,10,43,510000,110
1587,37,F,20,32,883000,141
1588,50,F,10,96,313000,64
1589,51,F,15,85,978000,162
1590,20,M,20,19,80000,47
1591,25,M,20,54,141000,177
1592,50,M,15,57,505000,179
1593,24,M,20,54,459000,153
1594,39,M,10,39,413000,64
1595,41,M,15,48,953000,161
1596,46,F,15,96,713000,137
1597,39,M,20,13,748000,75
1598,33,M,10,4,148000,-3
1599,54,F,10,10,448000,37
1600,32,F,20,34,494000,107
1601,56,F,20,77,524000,94
1602,58,F,15,41,283000,139
1603,30,F,15,4,865000,-26
1604,55,F,10,22,395000,63
1605,23,M,15,98,678000,122
1606,45,F,10,66,406000,113
1607,54,M,15,84,66000,158
1608,33,F,20,76,523000,216
1609,37,F,20,95,565000,145
1610,23,M,15,9,527000,44
1611,57,F,15,53,840000,89
1612,22,F,15,13,820000,52
1613,59,F,15,4,276000,-3
1614,30,F,20,37,699000,188
1615,42,M,20,23,101000,162
1616,49,F,15,76,218000,-18
1617,40,F,20,26,880000,101
1618,30,F,15,74,959000,35
1619,56,F,20,75,545000,49
1620,30,M,10,99,295000,9
1621,39,F,20,60,462000,-13
1622,41,M,10,11,137000,-25
1623,28,M,10,62,69000,60
1624,50,M,20,34,423000,28
1625,54,F,20,79,21000,24
1626,59,M,20,79,766000,-17
1627,53,F,20,93,900000,126
1628,58,F,20,12,560000,14
1629,45,F,10,27,345000,68
1630,42,F,20,51,924000,87
1631,53,F,10,29,857000,-18
1632,45,M,15,69,831000,30
1633,53,F,10,85,949000,17
1634,33,M,20,15,936000,122
1635,25,F,20,93,63000,-20
1636,25,F,20,73,780000,200
1637,58,F,10,85,914000,79
1638,45,F,20,53,324000,95
1639,57,F,10,80,183000,103
1640,26,M,20,30,899000,50
1641,45,M,10,12,725000,102
1642,55,M,10,78,900000,120
1643,59,F,15,84,700000,35
1644,25,F,15,95,260000,-24
1645,25,F,10,63,176000,-3
1646,46,F,15,45,982000,137
1647,35,F,10,95,942000,70
1648,22,F,15,45,269000,82
1649,54,M,20,50,18000,51
1650,47,M,20,57,118000,151
1651,34,F,15,95,182000,-12
1652,27,M,10,46,891000,-18
1653,43,F,10,73,967000,46
1654,46,F,20,14,540000,33
1655,32,M,15,12,711000,61
1656,53,F,10,1,455000,31
1657,56,F,20,19,587000,208
1658,21,M,15,77,443000,-29
1659,56,M,10,73,111000,35
1660,33,M,10,33,47000,-33
1661,31,M,15,66,829000,52
1662,25,F,20,34,878000,11
1663,35,F,15,3,509000,90
1664,30,M,20,43,993000,-20
1665,33,F,20,81,561000,107
1666,33,M,10,56,577000,-34
1667,43,F,15,30,797000,107
1668,58,M,20,63,336000,207
1669,35,M,20,27,263000,81
1670,34,M,10,58,191000,75
1671,22,F,10,73,684000,3
1672,47,F,10,18,691000,53
1673,39,M,10,7,921000,111
1674,30,M,15,61,741000,16
1675,41,M,10,61,15000,103
1676,29,F,15,65,44000,72
1677,49,M,15,8,264000,110
1678,35,F,15,59,560000,127
1679,34,F,15,75,112000,81
1680,44,M,10,7,101000,-12
1681,56,F,10,21,453000,-4
1682,43,F,15,29,808000,41
1683,33,F,20,74,503000,194
1684,35,M,10,89,898000,-36
1685,44,F,20,18,271000,52
1686,27,F,10,18,935000,48
1687,56,M,20,10,578000,109
1688,53,M,20,88,354000,226
1689,27,F,10,98,871000,0
1690,42,F,15,97,203000,169
1691,22,M,20,48,120000,12
