point_id,age_at_entry,sex,policy_term,policy_count,sum_assured
1068,44,M,10,1,811000
1069,21,F,20,1,890000
1070,30,M,15,1,69000
1071,26,F,20,1,694000
1072,45,M,10,1,22000
1073,29,F,20,1,222000
1074,36,M,15,1,331000
1075,34,M,15,1,528000
1076,37,M,20,1,481000
1077,59,M,15,1,711000
1078,20,M,15,1,352000
1079,38,M,20,1,694000
1080,51,M,20,1,397000
1081,41,M,20,1,147000
1082,55,M,20,1,692000
1083,36,M,20,1,452000
1084,31,F,20,1,998000
1085,37,F,10,1,963000
1086,34,M,10,1,352000
1087,27,M,15,1,177000
1088,39,M,10,1,405000
1089,53,F,15,1,586000
1090,35,M,10,1,76000
1091,52,F,20,1,273000
1092,34,M,15,1,346000
1093,54,M,15,1,478000
1094,49,F,10,1,857000
1095,43,F,20,1,664000
1096,46,F,15,1,332000
1097,31,M,15,1,747000
1098,32,M,20,1,34000
1099,36,M,10,1,249000
1100,45,M,15,1,915000
1101,35,F,20,1,314000
1102,47,F,20,1,583000
1103,35,F,15,1,475000
1104,37,M,20,1,124000
1105,48,M,10,1,573000
1106,30,F,20,1,140000
1107,57,M,10,1,415000
1108,54,F,20,1,297000
1109,51,M,10,1,51000
1110,20,M,10,1,554000
1111,25,M,20,1,374000
1112,48,F,20,1,224000
1113,43,M,10,1,95000
1114,52,F,10,1,727000
1115,20,F,15,1,984000
1116,28,M,10,1,614000
1117,31,M,20,1,738000
1118,42,F,10,1,822000
1119,41,M,10,1,709000
1120,59,F,15,1,404000
1121,38,F,20,1,80000
1122,32,M,10,1,499000
1123,47,F,10,1,305000
1124,44,M,10,1,100000
1125,41,F,10,1,742000
1126,36,M,10,1,704000
1127,20,M,20,1,912000
1128,37,F,15,1,922000
1129,42,F,10,1,559000
1130,50,F,10,1,949000
1131,37,F,20,1,852000
1132,41,M,10,1,415000
1133,48,M,20,1,491000
1134,31,F,15,1,562000
1135,34,F,10,1,510000
1136,49,F,20,1,181000
1137,52,F,15,1,667000
1138,42,M,20,1,198000
1139,52,M,20,1,319000
1140,32,F,10,1,872000
1141,57,M,15,1,503000
1142,43,M,20,1,782000
1143,51,M,20,1,508000
1144,49,M,10,1,682000
1145,54,M,10,1,860000
1146,22,F,20,1,14000
1147,23,M,10,1,52000
1148,26,M,10,1,467000
1149,47,M,20,1,422000
1150,34,F,10,1,801000
1151,38,M,20,1,886000
1152,29,M,10,1,342000
1153,59,M,20,1,516000
1154,42,F,10,1,817000
1155,57,F,20,1,691000
1156,21,F,15,1,349000
1157,45,F,10,1,568000
1158,56,F,15,1,709000
1159,55,F,10,1,995000
1160,49,F,10,1,676000
1161,27,F,15,1,368000
1162,36,M,10,1,141000
1163,55,F,10,1,382000
1164,26,F,10,1,819000
1165,24,M,15,1,596000
1166,22,M,20,1,320000
1167,27,M,10,1,426000
1168,49,F,20,1,49000
1169,41,F,20,1,910000
1170,42,F,15,1,343000
1171,42,M,10,1,898000
1172,36,F,20,1,954000
1173,29,F,10,1,401000
1174,32,M,20,1,614000
1175,35,F,15,1,892000
1176,22,F,20,1,773000
1177,45,M,20,1,953000
1178,50,M,15,1,898000
1179,21,M,20,1,528000
1180,28,M,10,1,566000
1181,45,M,20,1,619000
1182,30,F,20,1,47000
1183,23,M,10,1,577000
1184,29,M,20,1,765000
1185,58,F,10,1,906000
1186,42,M,20,1,475000
1187,56,F,20,1,993000
1188,31,M,10,1,435000
1189,54,F,15,1,415000
1190,24,M,20,1,271000
1191,51,F,15,1,23000
1192,54,F,15,1,499000
1193,22,F,15,1,341000
1194,26,F,10,1,269000
1195,44,M,20,1,944000
1196,28,F,15,1,493000
1197,53,F,10,1,961000
1198,49,F,15,1,56000
1199,53,M,10,1,912000
1200,38,F,20,1,957000
1201,55,M,20,1,533000
1202,57,F,15,1,713000
1203,53,F,15,1,761000
1204,55,M,15,1,62000
1205,55,M,20,1,62000
1206,42,F,20,1,521000
1207,20,F,20,1,174000
1208,26,M,15,1,991000
1209,34,F,20,1,208000
1210,32,M,15,1,546000
1211,50,F,15,1,398000
1212,46,F,10,1,692000
1213,36,F,10,1,58000
1214,31,M,20,1,950000
1215,48,F,20,1,768000
1216,40,M,10,1,342000
1217,29,M,15,1,23000
1218,24,F,10,1,962000
1219,56,M,15,1,737000
1220,42,M,15,1,364000
1221,52,F,10,1,161000
1222,57,F,15,1,764000
1223,52,M,15,1,251000
1224,44,M,20,1,687000
1225,31,M,10,1,765000
1226,31,M,20,1,563000
1227,33,F,20,1,474000
1228,24,M,10,1,689000
1229,58,F,10,1,306000
1230,43,M,10,1,85000
1231,30,M,15,1,700000
1232,42,M,20,1,271000
1233,57,M,20,1,363000
1234,50,F,10,1,858000
1235,48,F,15,1,376000
1236,20,F,20,1,517000
1237,59,F,10,1,281000
1238,26,M,15,1,533000
1239,55,M,15,1,911000
1240,44,M,20,1,805000
1241,37,M,20,1,20000
1242,42,F,10,1,701000
1243,36,F,15,1,414000
1244,48,F,10,1,582000
1245,37,F,10,1,578000
1246,55,M,15,1,83000
1247,57,F,10,1,279000
1248,50,F,10,1,940000
1249,33,F,15,1,123000
1250,44,F,10,1,658000
1251,39,F,10,1,546000
1252,59,F,10,1,480000
1253,25,M,10,1,954000
1254,33,F,15,1,140000
1255,44,F,10,1,839000
1256,29,M,20,1,562000
1257,35,F,20,1,348000
1258,30,M,10,1,245000
1259,21,F,15,1,292000
1260,45,M,15,1,50000
1261,43,F,10,1,468000
1262,24,F,15,1,10000
1263,45,F,20,1,837000
1264,36,F,10,1,245000
1265,28,F,15,1,76000
1266,33,M,10,1,977000
1267,30,F,10,1,462000
1268,24,M,10,1,536000
1269,29,F,20,1,953000
1270,53,F,10,1,402000
1271,20,M,10,1,209000
1272,53,M,10,1,807000
1273,38,M,15,1,597000
1274,30,F,10,1,457000
1275,27,F,15,1,169000
1276,23,F,20,1,456000
1277,39,M,15,1,567000
1278,45,M,10,1,584000
1279,39,F,15,1,999000
1280,28,F,10,1,252000
1281,26,M,20,1,967000
1282,43,F,10,1,12000
1283,26,F,15,1,119000
1284,35,M,20,1,529000
1285,42,M,10,1,273000
1286,54,F,15,1,990000
1287,25,F,10,1,928000
1288,32,F,10,1,440000
1289,45,M,20,1,581000
1290,40,M,15,1,66000
1291,47,M,15,1,720000
1292,23,M,15,1,834000
1293,29,F,10,1,623000
1294,34,M,15,1,385000
1295,54,M,15,1,153000
1296,56,F,10,1,211000
1297,29,F,20,1,948000
1298,25,M,20,1,767000
1299,28,F,10,1,873000
1300,50,F,20,1,601000
1301,31,M,10,1,532000
1302,38,F,10,1,426000
1303,34,M,15,1,196000
1304,42,M,20,1,669000
1305,55,M,20,1,733000
1306,55,M,10,1,516000
1307,44,F,10,1,58000
1308,56,M,20,1,358000
1309,50,F,20,1,125000
1310,37,F,15,1,84000
1311,46,M,15,1,259000
1312,59,F,20,1,890000
1313,26,M,15,1,81000
1314,31,M,15,1,718000
1315,49,F,20,1,616000
1316,28,M,10,1,855000
1317,38,M,20,1,990000
1318,44,F,10,1,380000
1319,24,F,15,1,979000
1320,43,F,20,1,286000
1321,52,M,10,1,883000
1322,40,F,20,1,550000
1323,58,F,10,1,703000
1324,32,M,20,1,134000
1325,34,M,15,1,159000
1326,37,M,10,1,867000
1327,47,M,15,1,712000
1328,41,F,10,1,419000
1329,45,F,10,1,310000
1330,21,F,10,1,909000
1331,32,M,15,1,458000
1332,22,M,15,1,290000
1333,46,M,20,1,18000
1334,21,F,15,1,730000
1335,44,F,15,1,913000
1336,53,M,15,1,591000
1337,51,F,15,1,395000
1338,44,F,15,1,377000
1339,52,M,15,1,261000
1340,32,F,15,1,114000
1341,46,M,15,1,76000
1342,42,M,20,1,17000
1343,38,F,10,1,188000
1344,55,M,10,1,467000
1345,38,M,20,1,697000
1346,23,M,20,1,658000
1347,39,F,10,1,973000
1348,27,F,15,1,755000
1349,57,F,15,1,892000
1350,33,F,20,1,368000
1351,48,F,20,1,869000
1352,38,F,20,1,138000
1353,21,M,15,1,242000
1354,34,M,15,1,388000
1355,57,M,15,1,472000
1356,53,F,20,1,394000
1357,43,M,15,1,986000
1358,41,M,20,1,959000
1359,34,F,10,1,413000
1360,23,M,15,1,853000
1361,56,M,15,1,665000
1362,30,F,10,1,226000
1363,23,F,20,1,58000
1364,40,M,20,1,215000
1365,23,M,20,1,788000
1366,50,M,15,1,156000
1367,45,F,15,1,845000
1368,45,M,10,1,25000
1369,50,F,10,1,841000
1370,59,M,20,1,988000
1371,30,F,20,1,229000
1372,32,M,20,1,792000
1373,41,M,10,1,29000
1374,44,M,20,1,403000
1375,21,F,20,1,576000
1376,58,F,15,1,863000
1377,40,F,10,1,424000
1378,37,M,15,1,671000
1379,44,M,15,1,761000
1380,26,F,20,1,257000
1381,37,M,15,1,969000
1382,29,F,15,1,655000
1383,20,M,10,1,611000
1384,36,M,15,1,431000
1385,25,M,10,1,84000
1386,24,F,10,1,484000
1387,25,F,10,1,241000
1388,39,F,15,1,266000
1389,51,F,20,1,161000
1390,58,M,10,1,356000
1391,52,F,15,1,264000
1392,55,M,20,1,940000
1393,41,F,20,1,441000
1394,43,M,15,1,97000
1395,43,F,10,1,435000
1396,57,F,15,1,753000
1397,33,M,20,1,124000
1398,45,M,20,1,24000
1399,58,M,10,1,631000
1400,23,M,10,1,759000
1401,49,M,20,1,535000
1402,46,F,10,1,746000
1403,52,F,20,1,481000
1404,43,F,10,1,442000
1405,46,F,15,1,136000
1406,45,F,20,1,501000
1407,38,F,10,1,521000
1408,30,M,10,1,28000
1409,33,M,15,1,448000
1410,49,M,15,1,511000
1411,44,F,10,1,456000
1412,41,F,15,1,970000
1413,26,F,10,1,948000
1414,58,M,10,1,92000
1415,43,M,20,1,580000
1416,25,F,15,1,543000
1417,55,M,20,1,633000
1418,41,M,15,1,941000
1419,39,F,20,1,569000
1420,54,M,15,1,814000
1421,35,M,20,1,938000
1422,26,F,15,1,945000
1423,26,F,15,1,706000
1424,50,F,15,1,272000
1425,29,M,10,1,691000
1426,57,F,10,1,680000
1427,56,F,15,1,687000
1428,49,M,15,1,541000
1429,53,F,15,1,391000
1430,46,F,15,1,193000
1431,55,M,15,1,911000
1432,28,M,10,1,483000
1433,29,F,15,1,710000
1434,57,F,20,1,904000
1435,28,M,10,1,640000
1436,23,M,20,1,482000
1437,20,F,15,1,413000
1438,34,M,10,1,451000
1439,39,M,15,1,298000
1440,22,F,20,1,892000
1441,44,F,15,1,675000
1442,38,F,15,1,99000
1443,48,F,10,1,686000
1444,49,M,15,1,212000
1445,28,M,20,1,347000
1446,40,M,15,1,742000
1447,49,M,10,1,170000
1448,29,F,15,1,760000
1449,58,F,20,1,483000
1450,45,F,20,1,303000
1451,29,F,10,1,432000
1452,49,F,20,1,325000
1453,25,F,15,1,45000
1454,30,F,15,1,362000
1455,25,F,20,1,810000
1456,33,F,10,1,115000
1457,20,F,10,1,107000
1458,28,F,15,1,207000
1459,37,F,15,1,657000
1460,38,M,10,1,547000
1461,52,F,15,1,235000
1462,22,M,10,1,250000
1463,35,M,20,1,842000
1464,36,F,15,1,117000
1465,27,M,10,1,482000
1466,23,F,15,1,488000
1467,59,M,15,1,739000
1468,30,M,15,1,999000
1469,22,M,10,1,207000
1470,59,F,20,1,86000
1471,42,F,20,1,581000
1472,22,F,20,1,391000
1473,56,F,20,1,117000
1474,31,F,20,1,196000
1475,36,F,20,1,768000
1476,35,F,20,1,978000
1477,27,M,15,1,120000
1478,53,F,10,1,65000
1479,25,F,10,1,177000
1480,24,F,15,1,107000
1481,33,F,10,1,606000
1482,57,M,20,1,178000
1483,29,F,15,1,314000
1484,48,M,20,1,551000
1485,59,M,20,1,541000
1486,55,F,10,1,795000
1487,43,F,15,1,919000
1488,52,M,15,1,790000
1489,22,F,10,1,617000
1490,43,F,15,1,562000
1491,58,F,15,1,663000
1492,22,F,20,1,196000
1493,23,M,20,1,38000
1494,56,F,15,1,193000
1495,56,F,20,1,292000
1496,43,F,20,1,164000
1497,40,F,10,1,581000
1498,26,F,10,1,479000
1499,58,F,20,1,126000
1500,58,M,15,1,97000
1501,49,F,10,1,147000
1502,26,M,20,1,458000
1503,44,M,20,1,129000
1504,27,F,20,1,554000
1505,47,M,10,1,514000
1506,44,F,15,1,522000
1507,26,M,15,1,785000
1508,49,M,15,1,434000
1509,53,F,15,1,921000
1510,25,M,20,1,37000
1511,37,F,20,1,132000
1512,35,M,10,1,851000
1513,42,F,15,1,68000
1514,37,M,10,1,384000
1515,38,M,20,1,916000
1516,38,F,10,1,163000
1517,41,M,15,1,333000
1518,39,F,20,1,708000
1519,22,M,10,1,208000
1520,38,F,15,1,959000
1521,54,M,10,1,643000
1522,20,M,15,1,328000
1523,23,M,15,1,508000
1524,57,F,15,1,366000
1525,29,F,15,1,374000
1526,43,F,20,1,285000
1527,32,F,20,1,504000
1528,48,M,10,1,729000
1529,40,F,15,1,33000
1530,46,F,20,1,436000
1531,48,M,20,1,960000
1532,58,M,10,1,271000
1533,48,F,20,1,553000
1534,42,F,10,1,912000
1535,39,F,15,1,91000
1536,34,F,10,1,469000
1537,44,F,20,1,27000
1538,50,F,20,1,613000
1539,28,F,20,1,214000
1540,27,F,15,1,374000
1541,35,F,20,1,328000
1542,43,M,10,1,676000
1543,39,F,10,1,926000
1544,49,M,20,1,597000
1545,40,F,15,1,422000
1546,42,M,10,1,124000
1547,27,F,15,1,21000
1548,53,F,10,1,996000
1549,30,M,20,1,925000
1550,25,F,15,1,457000
1551,26,F,15,1,264000
1552,52,F,15,1,858000
1553,38,M,15,1,515000
1554,57,M,10,1,664000
1555,36,F,15,1,54000
1556,53,M,20,1,592000
1557,59,M,15,1,175000
1558,35,F,20,1,171000
1559,33,F,10,1,684000
1560,26,F,20,1,473000
1561,46,M,20,1,242000
1562,43,F,20,1,439000
1563,24,M,10,1,781000
1564,30,M,20,1,446000
1565,27,F,20,1,234000
1566,48,M,10,1,285000
1567,27,F,15,1,49000
1568,32,F,15,1,386000
1569,52,M,20,1,211000
1570,48,F,20,1,757000
1571,37,M,10,1,620000
1572,35,M,10,1,190000
1573,43,F,20,1,233000
1574,39,F,15,1,205000
1575,53,F,20,1,722000
1576,56,F,20,1,675000
1577,34,M,15,1,153000
1578,35,F,20,1,122000
1579,46,F,15,1,778000
1580,22,F,20,1,470000
1581,53,M,10,1,507000
1582,58,M,15,1,744000
1583,20,M,15,1,793000
1584,26,F,20,1,520000
1585,22,M,10,1,420000
1586,31,F,10,1,510000
1587,37,F,20,1,883000
1588,50,F,10,1,313000
1589,51,F,15,1,978000
1590,20,M,20,1,80000
1591,25,M,20,1,141000
1592,50,M,15,1,505000
1593,24,M,20,1,459000
1594,39,M,10,1,413000
1595,41,M,15,1,953000
1596,46,F,15,1,713000
1597,39,M,20,1,748000
1598,33,M,10,1,148000
1599,54,F,10,1,448000
1600,32,F,20,1,494000
1601,56,F,20,1,524000
1602,58,F,15,1,283000
1603,30,F,15,1,865000
1604,55,F,10,1,395000
1605,23,M,15,1,678000
1606,45,F,10,1,406000
1607,54,M,15,1,66000
1608,33,F,20,1,523000
1609,37,F,20,1,565000
1610,23,M,15,1,527000
1611,57,F,15,1,840000
1612,22,F,15,1,820000
1613,59,F,15,1,276000
1614,30,F,20,1,699000
1615,42,M,20,1,101000
1616,49,F,15,1,218000
1617,40,F,20,1,880000
1618,30,F,15,1,959000
1619,56,F,20,1,545000
1620,30,M,10,1,295000
1621,39,F,20,1,462000
1622,41,M,10,1,137000
1623,28,M,10,1,69000
1624,50,M,20,1,423000
1625,54,F,20,1,21000
1626,59,M,20,1,766000
1627,53,F,20,1,900000
1628,58,F,20,1,560000
1629,45,F,10,1,345000
1630,42,F,20,1,924000
1631,53,F,10,1,857000
1632,45,M,15,1,831000
1633,53,F,10,1,949000
1634,33,M,20,1,936000
1635,25,F,20,1,63000
1636,25,F,20,1,780000
1637,58,F,10,1,914000
1638,45,F,20,1,324000
1639,57,F,10,1,183000
1640,26,M,20,1,899000
1641,45,M,10,1,725000
1642,55,M,10,1,900000
1643,59,F,15,1,700000
1644,25,F,15,1,260000
1645,25,F,10,1,176000
1646,46,F,15,1,982000
1647,35,F,10,1,942000
1648,22,F,15,1,269000
1649,54,M,20,1,18000
1650,47,M,20,1,118000
1651,34,F,15,1,182000
1652,27,M,10,1,891000
1653,43,F,10,1,967000
1654,46,F,20,1,540000
1655,32,M,15,1,711000
1656,53,F,10,1,455000
1657,56,F,20,1,587000
1658,21,M,15,1,443000
1659,56,M,10,1,111000
1660,33,M,10,1,47000
1661,31,M,15,1,829000
1662,25,F,20,1,878000
1663,35,F,15,1,509000
1664,30,M,20,1,993000
1665,33,F,20,1,561000
1666,33,M,10,1,577000
1667,43,F,15,1,797000
1668,58,M,20,1,336000
1669,35,M,20,1,263000
1670,34,M,10,1,191000
1671,22,F,10,1,684000
1672,47,F,10,1,691000
1673,39,M,10,1,921000
1674,30,M,15,1,741000
1675,41,M,10,1,15000
1676,29,F,15,1,44000
1677,49,M,15,1,264000
1678,35,F,15,1,560000
1679,34,F,15,1,112000
1680,44,M,10,1,101000
1681,56,F,10,1,453000
1682,43,F,15,1,808000
1683,33,F,20,1,503000
1684,35,M,10,1,898000
1685,44,F,20,1,271000
1686,27,F,10,1,935000
1687,56,M,20,1,578000
1688,53,M,20,1,354000
1689,27,F,10,1,871000
1690,42,F,15,1,203000
1691,22,M,20,1,120000
1692,43,F,15,1,303000
1693,22,F,20,1,360000
1694,49,F,10,1,340000
1695,22,M,20,1,277000
1696,28,M,10,1,209000
1697,26,F,15,1,468000
1698,58,F,15,1,542000
1699,23,F,15,1,200000
1700,51,M,20,1,997000
1701,54,M,10,1,379000
1702,51,F,20,1,182000
1703,55,F,20,1,394000
1704,49,M,15,1,48000
1705,20,F,20,1,152000
1706,28,M,20,1,957000
1707,41,M,15,1,826000
1708,46,F,15,1,398000
1709,45,M,15,1,224000
1710,29,F,20,1,430000
1711,46,F,20,1,978000
1712,41,F,10,1,89000
1713,33,M,15,1,539000
1714,55,M,10,1,41000
1715,47,M,15,1,484000
1716,41,M,10,1,446000
1717,23,F,15,1,289000
1718,22,M,15,1,511000
1719,53,M,20,1,268000
1720,49,F,10,1,235000
1721,57,F,15,1,185000
1722,58,F,20,1,137000
1723,58,M,20,1,285000
1724,51,F,20,1,987000
1725,46,F,15,1,204000
1726,46,M,20,1,339000
1727,42,F,20,1,133000
1728,23,F,20,1,920000
1729,29,M,15,1,780000
1730,31,F,10,1,591000
1731,53,F,20,1,963000
1732,21,F,15,1,514000
1733,38,M,20,1,168000
1734,36,F,20,1,241000
1735,43,M,15,1,631000
1736,45,F,10,1,611000
1737,29,M,15,1,985000
1738,52,F,20,1,281000
1739,41,F,20,1,852000
1740,35,F,10,1,438000
1741,41,M,15,1,99000
1742,34,M,15,1,942000
1743,51,M,20,1,638000
1744,27,F,10,1,360000
1745,21,M,20,1,502000
1746,22,M,10,1,671000
1747,28,F,10,1,145000
1748,47,F,20,1,237000
1749,32,M,20,1,763000
1750,37,F,20,1,993000
1751,38,M,15,1,881000
1752,43,F,20,1,213000
1753,46,M,20,1,470000
1754,48,F,15,1,146000
1755,45,M,15,1,25000
1756,36,M,10,1,265000
1757,38,M,20,1,15000
1758,53,F,20,1,56000
1759,42,M,20,1,888000
1760,39,M,20,1,203000
1761,20,M,15,1,313000
1762,41,F,10,1,905000
1763,56,F,15,1,174000
1764,52,M,20,1,278000
1765,43,M,10,1,926000
1766,31,F,20,1,344000
1767,22,M,10,1,599000
1768,49,M,10,1,933000
1769,55,F,10,1,114000
1770,30,M,15,1,835000
1771,54,F,20,1,476000
1772,50,F,10,1,692000
1773,22,F,15,1,193000
1774,44,M,15,1,457000
1775,37,M,20,1,69000
1776,58,M,10,1,414000
1777,53,F,10,1,198000
1778,38,F,15,1,468000
1779,56,M,15,1,224000
1780,49,M,20,1,318000
1781,39,M,10,1,535000
1782,22,F,10,1,343000
1783,56,F,10,1,945000
1784,48,F,10,1,773000
1785,28,M,10,1,440000
1786,41,F,15,1,578000
1787,30,F,20,1,887000
1788,29,M,10,1,765000
1789,22,M,10,1,122000
1790,52,F,15,1,717000
1791,27,M,10,1,716000
1792,27,F,20,1,406000
1793,51,F,15,1,107000
1794,40,F,20,1,622000
1795,24,F,10,1,563000
1796,45,M,20,1,907000
1797,41,F,10,1,959000
1798,23,F,10,1,92000
1799,51,M,15,1,59000
1800,42,M,10,1,556000
1801,53,M,20,1,333000
1802,24,M,15,1,322000
1803,31,F,10,1,150000
1804,56,F,20,1,163000
1805,59,F,20,1,722000
1806,28,F,10,1,110000
1807,28,F,15,1,823000
1808,42,M,10,1,225000
1809,37,M,10,1,811000
1810,57,M,10,1,842000
1811,58,M,20,1,431000
1812,37,M,10,1,704000
1813,44,F,10,1,798000
1814,20,F,10,1,610000
1815,27,F,10,1,948000
1816,35,M,10,1,333000
1817,35,M,15,1,441000
1818,43,M,20,1,607000
1819,32,F,10,1,963000
1820,41,F,15,1,840000
1821,33,F,20,1,801000
1822,58,M,20,1,349000
1823,26,F,10,1,100000
1824,23,F,15,1,313000
1825,38,F,20,1,848000
1826,24,M,10,1,878000
1827,45,M,10,1,220000
1828,35,F,15,1,210000
1829,33,F,10,1,685000
1830,37,M,10,1,958000
1831,40,F,10,1,603000
1832,52,M,20,1,592000
1833,53,M,20,1,585000
1834,26,F,10,1,652000
1835,35,F,20,1,642000
1836,20,F,20,1,400000
1837,28,M,10,1,984000
1838,48,F,10,1,996000
1839,25,M,15,1,392000
1840,37,M,10,1,680000
1841,26,M,10,1,465000
1842,21,F,15,1,97000
1843,37,M,20,1,954000
1844,57,F,10,1,60000
1845,27,M,10,1,93000
1846,21,M,10,1,467000
1847,35,M,15,1,249000
1848,39,M,15,1,81000
1849,22,M,15,1,977000
1850,34,M,20,1,323000
1851,51,F,10,1,29000
1852,58,F,20,1,935000
1853,22,M,10,1,633000
1854,36,M,10,1,696000
1855,30,F,15,1,581000
1856,28,F,10,1,40000
1857,43,F,20,1,116000
1858,54,M,15,1,731000
1859,39,M,10,1,294000
1860,40,F,20,1,248000
1861,30,F,10,1,298000
1862,26,M,20,1,930000
1863,28,M,10,1,325000
1864,25,F,10,1,209000
1865,58,F,10,1,920000
1866,44,M,10,1,338000
1867,25,M,20,1,199000
1868,22,F,15,1,478000
1869,54,F,10,1,558000
1870,33,M,10,1,415000
1871,24,F,20,1,633000
1872,47,M,15,1,982000
1873,25,M,15,1,189000
1874,48,M,15,1,587000
1875,28,M,10,1,687000
1876,46,F,20,1,127000
1877,59,M,20,1,762000
1878,25,F,10,1,765000
1879,50,M,15,1,363000
1880,20,M,20,1,539000
1881,28,M,20,1,964000
1882,45,F,15,1,451000
1883,27,M,15,1,188000
1884,35,M,20,1,828000
1885,52,M,10,1,626000
1886,42,F,15,1,861000
1887,51,F,15,1,414000
1888,25,M,10,1,500000
1889,28,F,20,1,798000
1890,25,M,15,1,118000
1891,51,F,10,1,347000
1892,26,M,15,1,187000
1893,54,M,10,1,726000
1894,48,M,20,1,960000
1895,35,M,20,1,548000
1896,28,F,10,1,682000
1897,53,M,15,1,497000
1898,28,F,20,1,552000
1899,56,M,20,1,619000
1900,52,F,10,1,78000
1901,56,M,10,1,854000
1902,34,F,10,1,502000
1903,46,F,15,1,352000
1904,52,F,10,1,467000
1905,21,F,10,1,543000
1906,40,M,15,1,530000
1907,45,F,10,1,767000
1908,43,M,10,1,871000
1909,34,F,20,1,93000
1910,34,M,15,1,495000
1911,23,F,15,1,786000
1912,38,F,15,1,423000
1913,58,M,10,1,517000
1914,36,F,10,1,86000
1915,34,F,10,1,404000
1916,41,M,10,1,520000
1917,58,M,20,1,866000
1918,55,M,15,1,91000
1919,30,F,10,1,294000
1920,44,F,10,1,390000
1921,30,M,10,1,900000
1922,43,F,20,1,737000
1923,30,M,15,1,83000
1924,45,M,15,1,808000
1925,42,M,20,1,971000
1926,20,F,15,1,776000
1927,46,F,10,1,546000
1928,29,F,15,1,887000
1929,52,F,10,1,977000
1930,36,F,15,1,865000
1931,40,M,15,1,428000
1932,59,M,15,1,249000
1933,58,M,20,1,39000
1934,49,F,10,1,553000
1935,57,M,15,1,154000
1936,56,M,15,1,123000
1937,32,F,20,1,819000
1938,42,M,20,1,365000
1939,26,F,10,1,62000
1940,54,M,10,1,120000
1941,47,M,10,1,550000
1942,38,F,15,1,234000
1943,53,M,15,1,711000
1944,56,F,10,1,963000
1945,48,F,20,1,813000
1946,59,F,15,1,780000
1947,29,F,15,1,775000
1948,46,F,10,1,658000
1949,41,F,20,1,579000
1950,39,M,15,1,845000
1951,45,F,10,1,499000
1952,48,M,20,1,616000
1953,41,F,20,1,543000
1954,58,F,10,1,171000
1955,30,M,15,1,735000
1956,38,M,10,1,130000
1957,43,F,20,1,994000
1958,47,M,15,1,852000
1959,56,F,15,1,391000
1960,21,M,20,1,897000
1961,54,F,10,1,523000
1962,43,F,20,1,368000
1963,50,F,15,1,612000
1964,32,M,10,1,914000
1965,22,M,20,1,472000
1966,50,F,20,1,647000
1967,54,F,15,1,12000
1968,31,F,10,1,424000
1969,36,F,15,1,776000
1970,44,F,15,1,59000
1971,44,F,20,1,405000
1972,39,M,10,1,56000
1973,53,M,15,1,273000
1974,59,F,10,1,731000
1975,50,M,20,1,185000
1976,54,M,15,1,174000
1977,43,F,20,1,962000
1978,23,M,10,1,346000
1979,59,F,20,1,627000
1980,56,F,10,1,505000
1981,53,M,15,1,250000
1982,50,M,10,1,690000
1983,49,M,20,1,428000
1984,24,F,15,1,497000
1985,34,F,20,1,862000
1986,49,M,20,1,123000
1987,46,M,15,1,450000
1988,56,M,15,1,560000
1989,28,M,15,1,551000
1990,32,M,15,1,522000
1991,25,M,15,1,736000
1992,42,M,20,1,700000
1993,48,F,15,1,494000
1994,26,M,20,1,251000
1995,57,M,20,1,472000
1996,34,M,10,1,384000
1997,23,M,15,1,834000
1998,39,F,15,1,983000
1999,55,F,10,1,916000
2000,37,F,10,1,788000
2001,47,M,15,1,919000
2002,27,F,15,1,541000
2003,34,M,20,1,932000
2004,59,M,20,1,410000
2005,59,F,10,1,27000
2006,20,F,10,1,286000
2007,25,F,20,1,288000
2008,27,M,15,1,853000
2009,28,M,20,1,390000
2010,31,M,15,1,310000
2011,43,F,20,1,563000
2012,29,M,10,1,642000
2013,41,M,15,1,149000
2014,22,M,15,1,341000
2015,40,M,20,1,578000
2016,36,F,15,1,424000
2017,39,M,10,1,86000
2018,29,M,10,1,318000
2019,26,F,20,1,723000
2020,33,M,10,1,616000
2021,43,M,20,1,776000
2022,24,F,10,1,49000
2023,53,F,20,1,449000
2024,54,F,10,1,641000
2025,56,F,20,1,411000
2026,51,M,10,1,962000
2027,21,M,20,1,434000
2028,20,F,10,1,984000
2029,59,F,10,1,576000
2030,21,M,15,1,520000
2031,48,M,20,1,539000
2032,46,M,20,1,529000
2033,46,F,10,1,982000
2034,30,F,15,1,489000
2035,55,M,10,1,376000
2036,34,F,10,1,678000
2037,39,M,20,1,581000
2038,39,F,10,1,249000
2039,20,F,15,1,697000
2040,57,F,10,1,477000
2041,29,M,10,1,743000
2042,24,M,15,1,688000
2043,32,F,15,1,719000
2044,34,F,20,1,554000
2045,54,M,15,1,382000
2046,50,M,15,1,862000
2047,31,F,10,1,427000
2048,43,M,10,1,54000
2049,57,F,20,1,60000
2050,34,M,15,1,718000
2051,56,M,20,1,505000
2052,40,M,10,1,474000
2053,28,M,20,1,136000
2054,21,M,15,1,186000
2055,38,F,10,1,566000
2056,33,M,10,1,809000
2057,27,F,10,1,496000
2058,47,F,20,1,521000
2059,55,M,15,1,754000
2060,20,F,10,1,637000
2061,58,M,15,1,957000
2062,39,M,15,1,609000
2063,46,F,10,1,675000
2064,26,M,10,1,156000
