spec_id,age_at_entry,sex,policy_term,policy_count,sum_assured,duration_mth,premium_pp,av_pp_init,accum_prem_init_pp
A,70,F,14,496.4,505502,0,489106,0,0
A,51,F,9,510.5,585503,0,558956,0,0
C,34,F,20,635.4,375166,0,320266,0,0
B,26,F,13,385.4,399250,0,332728,0,0
D,67,M,7,251.8,320509,0,299681,0,0
D,37,M,10,645.2,300328,0,280758,0,0
C,63,M,13,537.2,314146,0,217624,0,0
D,37,F,6,153.2,691105,0,616003,0,0
A,37,M,16,25.9,564246,0,507790,0,0
A,54,M,18,228.8,315940,0,236920,0,0
B,29,M,9,152.1,462677,0,424801,0,0
D,69,F,9,430.4,449692,0,375412,0,0
B,40,M,16,347.0,432279,0,334725,0,0
C,52,F,20,515.6,456297,0,424651,0,0
A,45,M,13,320.8,323756,0,233375,0,0
B,24,F,9,872.6,546191,0,465797,0,0
A,27,F,16,583.1,688095,0,599755,0,0
C,51,M,18,717.7,553056,0,477792,0,0
D,54,M,10,269.9,688066,0,677294,0,0
A,45,F,5,949.1,653336,0,616515,0,0
B,18,M,10,31.7,366179,0,323220,0,0
C,68,M,11,119.2,437795,0,363148,0,0
B,18,F,9,363.1,683509,0,673159,0,0
D,67,F,11,754.5,420023,0,346000,0,0
B,68,F,17,103.5,340790,0,307961,0,0
D,20,F,7,179.2,522828,0,482464,0,0
C,35,F,7,590.6,561838,0,520837,0,0
C,34,F,8,779.8,615269,0,570676,0,0
A,47,M,17,816.9,643616,0,595257,0,0
B,28,M,19,826.1,397477,0,369077,0,0
D,49,F,16,681.9,682320,0,640961,0,0
B,67,M,10,81.5,486553,0,422991,0,0
B,61,M,11,687.5,393970,0,331606,0,0
C,27,F,14,63.2,572407,0,479012,0,0
B,59,F,20,757.3,324688,0,301366,0,0
A,49,M,14,300.3,522339,0,503673,0,0
A,41,M,18,766.2,473367,0,427069,0,0
A,62,M,11,800.7,568814,0,504161,0,0
D,66,M,20,400.0,555509,0,519007,0,0
B,43,F,9,722.5,320844,0,245484,0,0
A,18,M,13,408.4,430343,0,358804,0,0
D,26,F,19,707.7,468914,0,443526,0,0
D,48,M,15,798.8,481187,0,453601,0,0
A,57,F,13,693.2,605973,0,595874,0,0
C,20,M,6,705.2,583781,0,525075,0,0
C,51,F,10,892.8,645661,0,600996,0,0
A,41,F,17,280.1,641135,0,578642,0,0
C,33,F,14,594.3,389106,0,376086,0,0
A,27,F,10,987.4,327953,0,234991,0,0
D,39,M,10,629.3,658838,0,615447,0,0
A,37,M,8,702.9,532307,0,497764,0,0
C,48,M,16,569.6,384162,0,286837,0,0
A,46,F,11,950.0,378271,0,328250,0,0
B,42,F,13,684.4,651339,0,585147,0,0
D,51,F,9,429.7,359134,0,269440,0,0
B,70,F,16,756.6,519014,0,477294,0,0
B,32,F,16,161.1,434516,0,410161,0,0
D,52,F,20,996.2,671413,0,643832,0,0
C,33,F,6,581.4,470194,0,443373,0,0
D,49,M,20,12.2,556456,0,490438,0,0
D,18,F,7,288.9,603624,0,561519,0,0
D,39,F,18,469.8,682595,0,669412,0,0
C,35,M,8,456.0,328970,0,238308,0,0
A,62,F,11,182.7,564925,0,517528,0,0
A,20,M,20,718.7,454969,0,393638,0,0
C,43,M,13,752.7,398039,0,371865,0,0
A,45,M,16,686.0,638214,0,540541,0,0
B,70,M,20,590.8,529430,0,497206,0,0
D,46,F,11,400.4,390958,0,337915,0,0
B,28,M,7,752.1,698814,0,658584,0,0
D,62,M,9,483.3,351754,0,283008,0,0
C,32,F,20,624.7,647624,0,560793,0,0
D,49,M,10,776.5,326819,0,238954,0,0
C,46,F,7,518.6,613812,0,543141,0,0
B,38,F,6,224.3,506593,0,442681,0,0
A,34,F,5,675.1,436887,0,411759,0,0
D,25,F,17,201.1,390159,0,299499,0,0
C,58,M,14,266.4,694951,0,659429,0,0
D,30,F,11,988.3,659542,0,600233,0,0
C,37,F,13,876.3,497066,0,462272,0,0
A,31,M,18,124.3,445265,0,377543,0,0
A,38,F,18,690.1,428656,0,407563,0,0
C,46,F,15,971.5,345635,0,250902,0,0
C,38,M,6,513.0,688462,0,630042,0,0
D,24,F,12,607.5,461825,0,376123,0,0
C,36,F,19,605.0,387314,0,323934,0,0
A,54,M,19,281.0,581430,0,535587,0,0
A,65,M,5,214.0,697857,0,606102,0,0
A,29,M,18,950.0,465385,0,416267,0,0
C,29,M,6,620.3,576678,0,483421,0,0
A,58,M,16,176.5,542638,0,459181,0,0
B,20,M,9,356.6,320859,0,268212,0,0
D,30,M,8,19.1,442116,0,369877,0,0
D,67,M,6,819.6,575457,0,521299,0,0
B,43,F,15,337.2,492869,0,438155,0,0
A,21,M,9,780.6,560545,0,521731,0,0
A,70,M,8,387.9,468110,0,433952,0,0
B,51,F,13,844.7,437789,0,388714,0,0
A,69,M,14,283.9,636495,0,622024,0,0
B,42,M,11,69.1,659091,0,597147,0,0
C,48,M,17,110.2,423682,0,374811,0,0
A,55,M,18,662.7,415863,0,353097,0,0
D,60,F,17,458.3,508633,0,415996,0,0
D,21,F,17,382.9,596914,0,507927,0,0
D,23,F,15,251.6,666835,0,603495,0,0
B,46,F,10,993.2,617109,0,526340,0,0
B,25,M,15,902.7,635335,0,549867,0,0
D,51,F,8,699.5,447163,0,422765,0,0
D,64,F,10,789.6,341159,0,251234,0,0
A,55,F,6,171.7,349223,0,313582,0,0
D,45,M,18,452.3,653555,0,613788,0,0
C,33,M,9,48.0,626352,0,533493,0,0
D,46,F,5,235.0,642533,0,566908,0,0
D,50,M,18,814.3,540765,0,510062,0,0
D,40,F,10,413.3,391707,0,355203,0,0
B,25,M,20,338.5,475664,0,426487,0,0
B,33,M,9,809.6,376986,0,295224,0,0
D,33,M,8,423.2,563822,0,515476,0,0
C,59,M,13,765.1,383060,0,335138,0,0
C,18,M,19,210.0,384237,0,288232,0,0
B,26,F,8,607.1,311996,0,228347,0,0
C,41,M,12,809.1,390177,0,378370,0,0
B,30,F,16,167.2,511361,0,492426,0,0
D,39,F,20,575.8,646692,0,612177,0,0
C,24,F,7,819.5,362484,0,326612,0,0
C,30,M,12,334.7,385714,0,331072,0,0
D,41,M,20,173.2,680521,0,622919,0,0
C,18,M,20,154.6,398840,0,346478,0,0
D,57,M,12,630.0,580319,0,524161,0,0
B,29,M,14,485.3,424635,0,390969,0,0
C,44,M,15,451.8,595135,0,581632,0,0
D,51,M,11,49.1,583108,0,549207,0,0
B,27,M,9,716.5,352230,0,304526,0,0
A,40,M,15,936.5,544722,0,479631,0,0
A,41,F,18,260.7,409803,0,365235,0,0
A,49,F,13,874.1,354268,0,275536,0,0
B,46,F,12,221.6,453859,0,427602,0,0
B,49,F,5,51.7,508545,0,490238,0,0
C,35,F,10,932.4,499589,0,447202,0,0
D,57,F,14,107.5,344360,0,275270,0,0
D,60,F,19,970.5,475739,0,440217,0,0
C,70,F,20,849.7,670269,0,648055,0,0
C,43,M,19,164.0,663947,0,604033,0,0
C,46,M,16,741.8,648011,0,635691,0,0
A,67,F,16,413.2,661848,0,616136,0,0
C,42,M,6,956.6,535112,0,518203,0,0
B,29,M,17,634.8,655798,0,619712,0,0
B,49,M,6,799.1,430534,0,349340,0,0
C,54,M,6,79.3,650270,0,550987,0,0
A,41,F,11,83.6,374195,0,351082,0,0
D,38,F,12,132.2,679377,0,625236,0,0
B,19,F,14,905.2,453785,0,368157,0,0
A,45,M,8,872.6,332441,0,254777,0,0
D,39,F,5,718.1,366077,0,328571,0,0
A,25,F,16,273.5,631753,0,607856,0,0
D,53,M,20,462.7,546530,0,467187,0,0
C,26,F,17,806.5,336157,0,255218,0,0
C,18,F,8,788.0,413337,0,374850,0,0
A,26,F,19,567.0,656197,0,579216,0,0
B,25,F,7,499.6,635036,0,540624,0,0
B,65,M,12,898.8,344687,0,265668,0,0
A,28,M,17,111.9,682748,0,650585,0,0
C,18,M,6,726.4,506158,0,434779,0,0
C,22,F,9,738.0,637218,0,586090,0,0
B,39,M,19,375.0,488798,0,397626,0,0
B,32,F,15,173.6,335652,0,242219,0,0
D,52,F,12,199.0,451740,0,409278,0,0
B,33,F,6,776.1,631818,0,557367,0,0
B,48,M,8,817.0,561051,0,469299,0,0
B,46,F,12,157.0,356180,0,333768,0,0
B,20,F,16,738.6,500809,0,438590,0,0
B,60,F,7,954.7,493158,0,426148,0,0
D,32,M,14,734.7,462295,0,440740,0,0
C,51,F,9,32.8,655700,0,620989,0,0
A,24,M,13,953.5,365161,0,320765,0,0
A,41,F,18,66.1,409223,0,353893,0,0
C,21,F,14,451.6,558981,0,467077,0,0
C,52,F,20,618.7,388188,0,350595,0,0
C,64,F,5,130.9,691281,0,607418,0,0
D,41,F,9,286.5,338527,0,266510,0,0
D,36,M,19,769.2,662188,0,642927,0,0
C,45,F,18,35.5,601186,0,590270,0,0
D,69,M,9,644.8,669003,0,631416,0,0
B,58,F,5,174.9,532498,0,440769,0,0
C,26,F,20,147.7,402241,0,324190,0,0
A,61,F,15,962.5,548359,0,463956,0,0
C,58,F,13,352.4,483586,0,455452,0,0
A,66,F,19,624.1,412697,0,352266,0,0
B,58,M,16,111.1,335120,0,304797,0,0
B,32,M,6,937.6,571240,0,505681,0,0
A,70,M,8,583.1,673233,0,639586,0,0
D,33,F,15,667.5,508612,0,476262,0,0
B,44,M,8,180.0,673806,0,638533,0,0
D,27,M,11,625.7,515125,0,474590,0,0
C,53,M,20,175.7,309695,0,292093,0,0
D,48,M,7,556.9,488656,0,406135,0,0
C,70,F,19,912.8,485717,0,466356,0,0
B,48,M,9,653.3,627777,0,540303,0,0
D,29,F,14,156.6,625897,0,533950,0,0
B,62,M,17,454.5,489195,0,429439,0,0
A,68,M,8,8.4,605610,0,531227,0,0
A,60,M,9,647.6,314435,0,232831,0,0
B,65,M,19,409.8,640761,0,541003,0,0
A,67,F,5,660.1,485263,0,402132,0,0
B,19,M,18,504.4,302227,0,214451,0,0
C,18,M,17,353.3,486161,0,465818,0,0
D,50,M,13,271.9,605997,0,577832,0,0
D,23,F,18,972.5,319582,0,240976,0,0
C,44,M,5,775.3,518784,0,449360,0,0
D,29,F,18,226.6,556387,0,511756,0,0
D,23,F,20,458.2,390327,0,362575,0,0
B,48,M,8,505.8,538598,0,483176,0,0
C,69,F,12,448.9,464133,0,425987,0,0
D,23,M,5,839.7,468616,0,395645,0,0
B,51,F,12,20.1,425364,0,359526,0,0
B,61,F,18,10.7,304657,0,259980,0,0
B,25,F,20,997.5,514357,0,423888,0,0
B,61,F,10,772.7,405580,0,325191,0,0
A,62,M,12,878.0,558806,0,506554,0,0
D,27,F,14,247.1,451323,0,437179,0,0
A,66,F,5,602.3,464907,0,398259,0,0
A,18,F,11,736.7,640619,0,566548,0,0
B,22,F,5,474.1,699124,0,623947,0,0
C,49,F,8,714.5,624033,0,548702,0,0
B,29,F,8,167.6,559505,0,470963,0,0
D,52,M,7,402.2,632022,0,541447,0,0
A,28,F,17,890.3,588561,0,531951,0,0
B,22,M,6,236.3,521740,0,431080,0,0
D,27,F,7,902.3,571393,0,542964,0,0
C,32,F,10,648.1,484255,0,464021,0,0
B,36,M,15,424.9,373488,0,360632,0,0
A,59,F,16,366.0,533476,0,512275,0,0
D,36,M,6,343.7,603041,0,505866,0,0
B,64,M,10,933.5,636820,0,551816,0,0
A,35,F,13,98.9,649942,0,595130,0,0
B,27,M,8,480.2,484789,0,472739,0,0
C,55,F,13,954.8,601279,0,588287,0,0
A,28,M,13,422.6,634050,0,624027,0,0
B,38,M,20,781.6,404353,0,330961,0,0
D,23,M,13,324.7,370383,0,334587,0,0
A,49,F,16,591.7,427138,0,344656,0,0
D,53,M,16,179.4,627554,0,532039,0,0
B,59,F,7,176.5,673817,0,658178,0,0
A,58,M,19,489.0,604586,0,561644,0,0
A,54,M,8,90.8,520587,0,447069,0,0
C,55,M,10,780.5,665447,0,640131,0,0
C,50,M,7,106.2,328112,0,228272,0,0
A,70,M,18,40.9,438942,0,393872,0,0
C,21,M,9,93.0,696888,0,658377,0,0
D,29,M,14,235.0,451743,0,372381,0,0
D,58,M,14,243.7,544366,0,460176,0,0
C,22,F,13,727.1,413709,0,345341,0,0
C,23,F,14,88.8,518600,0,447755,0,0
C,56,F,10,660.7,473521,0,415402,0,0
D,55,M,11,612.2,422856,0,360280,0,0
D,64,F,9,983.2,670614,0,635211,0,0
B,63,M,12,682.4,550922,0,505917,0,0
C,24,M,7,457.9,462446,0,445613,0,0
A,31,F,19,357.4,314010,0,285987,0,0
A,52,F,15,736.9,634032,0,556771,0,0
C,48,M,8,183.4,697073,0,641959,0,0
B,38,F,11,119.4,676644,0,596152,0,0
D,60,M,14,864.0,645647,0,611714,0,0
A,22,M,7,448.8,418677,0,372788,0,0
D,70,F,12,30.0,372956,0,304823,0,0
B,22,F,14,740.7,340912,0,265432,0,0
D,38,M,5,847.4,445167,0,418005,0,0
D,52,F,10,466.6,573693,0,553609,0,0
A,21,F,13,95.9,653290,0,597892,0,0
A,24,M,19,360.1,512314,0,434367,0,0
D,70,F,8,902.0,641541,0,628003,0,0
C,42,F,9,439.1,536413,0,456483,0,0
C,28,F,13,482.5,640814,0,550700,0,0
B,68,M,17,120.8,599032,0,521513,0,0
C,18,F,19,546.5,676540,0,616069,0,0
C,55,M,12,593.8,320357,0,246400,0,0
A,43,F,9,642.9,601332,0,512171,0,0
A,67,F,13,490.7,616718,0,585094,0,0
C,33,M,11,462.7,462560,0,395892,0,0
B,37,M,12,664.6,308498,0,290561,0,0
C,35,M,18,359.8,477140,0,465785,0,0
A,45,F,7,969.2,311117,0,220234,0,0
B,29,F,13,590.1,536790,0,505405,0,0
D,49,M,8,833.8,389329,0,315719,0,0
C,62,M,8,9.8,398868,0,354235,0,0
A,37,F,19,760.8,567776,0,517783,0,0
A,57,F,10,572.0,320270,0,282129,0,0
B,66,M,8,281.5,581653,0,525856,0,0
C,40,M,8,795.1,357872,0,330240,0,0
D,34,F,13,813.9,491589,0,394894,0,0
D,46,F,19,986.4,439749,0,405466,0,0
C,41,M,8,127.9,621595,0,542913,0,0
C,56,M,6,363.4,456379,0,408130,0,0
A,51,F,7,695.5,465430,0,434424,0,0
C,44,F,20,11.5,433455,0,337347,0,0
B,19,F,17,225.5,531831,0,497628,0,0
D,35,M,7,509.4,481674,0,467724,0,0
B,65,F,16,297.8,601996,0,527361,0,0
B,70,M,5,566.6,584850,0,562663,0,0
A,68,M,19,192.3,408471,0,378389,0,0
D,21,F,15,923.0,635168,0,572473,0,0
C,44,F,13,489.9,529940,0,431602,0,0
B,37,F,17,368.1,689366,0,598398,0,0
B,56,F,19,473.6,452697,0,418578,0,0
D,63,F,14,24.3,663041,0,609648,0,0
B,29,M,7,838.0,550933,0,497754,0,0
D,69,M,11,35.9,383119,0,333000,0,0
A,36,M,20,944.0,518362,0,464384,0,0
C,28,M,19,81.7,512950,0,468460,0,0
A,42,F,13,998.5,476974,0,435370,0,0
B,33,M,9,743.5,383263,0,289035,0,0
D,23,F,13,725.7,599879,0,572241,0,0
B,63,M,15,924.7,454293,0,402648,0,0
A,49,F,20,98.8,440728,0,400499,0,0
D,57,F,11,159.2,652771,0,630130,0,0
C,24,M,9,891.2,352192,0,298974,0,0
B,42,F,8,72.0,399237,0,358412,0,0
C,54,M,14,91.2,611035,0,530823,0,0
D,60,M,5,48.8,391000,0,324932,0,0
C,54,M,14,265.4,639080,0,572580,0,0
A,48,F,16,919.7,445517,0,434095,0,0
D,56,M,18,436.9,371578,0,307599,0,0
D,33,F,10,822.8,479554,0,459585,0,0
A,56,M,11,981.1,667844,0,630571,0,0
D,63,M,18,7.2,334432,0,270231,0,0
C,66,M,17,467.2,536922,0,466841,0,0
D,41,M,19,17.3,590562,0,562731,0,0
A,59,F,19,758.8,467614,0,371207,0,0
D,51,F,10,427.7,472472,0,410293,0,0
C,21,M,15,18.2,482828,0,392188,0,0
A,39,M,10,365.1,382782,0,327572,0,0
D,55,F,18,710.6,406746,0,386720,0,0
D,20,M,7,869.5,319602,0,298633,0,0
C,69,M,19,231.9,415717,0,381459,0,0
B,55,F,19,647.9,322876,0,272331,0,0
A,19,M,14,735.3,541076,0,510686,0,0
C,62,M,14,907.4,568668,0,509149,0,0
A,63,F,20,870.6,677788,0,652263,0,0
C,36,M,14,859.3,303417,0,255951,0,0
D,63,F,14,369.4,603696,0,583305,0,0
A,56,F,13,588.9,462210,0,381371,0,0
C,66,M,19,651.4,535968,0,499019,0,0
C,29,F,19,405.9,428336,0,334954,0,0
D,26,F,7,805.3,614163,0,530187,0,0
D,28,F,13,20.8,664432,0,639352,0,0
A,35,M,18,817.6,544020,0,449925,0,0
A,64,M,13,141.2,392694,0,304385,0,0
C,59,F,9,150.9,678879,0,584370,0,0
D,48,F,16,981.0,321625,0,238178,0,0
C,60,M,15,292.8,677301,0,620132,0,0
B,28,F,8,266.5,460910,0,404324,0,0
D,66,F,6,771.7,598007,0,528759,0,0
A,32,M,15,486.0,393220,0,326660,0,0
D,39,F,18,484.7,626488,0,596912,0,0
D,39,M,17,338.9,400828,0,367223,0,0
D,58,F,15,858.0,572364,0,524617,0,0
A,21,M,10,563.5,474973,0,454883,0,0
B,20,M,10,261.4,437494,0,372089,0,0
A,38,F,14,286.1,619991,0,577177,0,0
C,30,M,9,933.3,419796,0,326922,0,0
C,41,M,10,395.1,666510,0,639592,0,0
D,53,F,5,450.7,506122,0,492948,0,0
C,36,M,20,872.7,614615,0,561895,0,0
C,58,M,12,431.6,681611,0,614680,0,0
C,62,F,6,848.8,574709,0,508723,0,0
D,37,M,11,258.0,678392,0,621692,0,0
C,65,F,5,37.6,572939,0,492946,0,0
B,55,M,18,458.5,380925,0,364015,0,0
C,66,F,10,952.2,303522,0,224561,0,0
A,41,F,17,20.2,319313,0,303942,0,0
C,67,F,5,319.4,638163,0,560170,0,0
B,34,F,12,606.1,432948,0,403644,0,0
B,22,F,9,466.5,505942,0,467279,0,0
B,38,F,17,363.9,574863,0,505430,0,0
C,47,F,12,551.5,388664,0,302739,0,0
D,58,F,14,170.0,621118,0,560235,0,0
A,20,M,16,58.3,658281,0,606699,0,0
B,47,F,6,186.2,583856,0,552002,0,0
B,42,F,12,722.1,621568,0,591907,0,0
D,50,M,5,989.9,501065,0,470631,0,0
D,66,F,14,761.2,635296,0,589069,0,0
D,46,F,16,362.8,488651,0,440754,0,0
B,54,F,8,356.7,326728,0,289821,0,0
A,65,F,18,2.9,441029,0,426969,0,0
D,56,F,19,724.1,513796,0,475535,0,0
D,61,F,6,171.7,634785,0,598448,0,0
D,56,M,18,21.9,564874,0,551397,0,0
C,45,M,13,692.7,686545,0,625867,0,0
B,61,F,11,315.7,365884,0,342941,0,0
C,69,F,9,255.8,608664,0,593368,0,0
C,35,M,17,549.6,412375,0,381915,0,0
B,68,M,14,912.4,629157,0,605909,0,0
B,35,M,13,366.9,450519,0,374261,0,0
D,31,M,16,340.2,579026,0,496901,0,0
B,59,F,16,821.1,647384,0,583359,0,0
B,26,M,16,254.3,302184,0,214121,0,0
D,41,M,5,949.1,520395,0,467589,0,0
A,39,M,20,236.3,373940,0,276505,0,0
A,23,M,12,552.4,536884,0,467104,0,0
D,33,M,9,522.0,633960,0,603081,0,0
D,55,F,18,567.4,430839,0,405977,0,0
C,32,M,15,864.8,518611,0,436786,0,0
C,54,M,7,552.7,521228,0,486549,0,0
A,22,F,10,262.7,623547,0,570761,0,0
B,62,F,6,503.9,320723,0,225072,0,0
A,68,F,11,854.6,538749,0,491215,0,0
D,66,F,18,781.4,573809,0,543661,0,0
A,65,M,15,490.1,539392,0,477559,0,0
A,49,M,10,497.0,502782,0,463780,0,0
D,54,M,15,426.5,504589,0,446970,0,0
A,60,F,11,818.6,497175,0,413273,0,0
B,42,M,20,901.8,596391,0,509249,0,0
B,49,F,19,716.3,399924,0,324360,0,0
A,29,M,14,3.4,328156,0,297575,0,0
D,41,F,6,863.7,524230,0,474864,0,0
A,26,F,5,46.5,681363,0,588429,0,0
B,44,F,15,950.3,481570,0,433955,0,0
A,28,M,18,123.4,408254,0,345914,0,0
D,33,F,15,806.4,606179,0,588036,0,0
D,57,M,13,924.3,423248,0,366958,0,0
D,52,M,8,900.5,557435,0,468611,0,0
D,47,F,12,175.7,633175,0,590217,0,0
C,31,M,20,949.8,501885,0,463578,0,0
D,63,F,6,265.1,331539,0,264164,0,0
C,53,F,11,600.5,543961,0,515748,0,0
C,35,M,16,30.3,535878,0,509081,0,0
A,34,M,7,829.2,591294,0,494230,0,0
C,56,M,20,896.4,625608,0,608403,0,0
A,38,F,9,887.1,554505,0,527242,0,0
C,35,M,6,108.4,600109,0,565875,0,0
C,30,F,15,533.9,449120,0,357618,0,0
B,50,F,18,394.3,599693,0,587964,0,0
C,43,M,9,339.3,559642,0,472846,0,0
A,50,M,18,712.6,344462,0,295583,0,0
A,52,M,11,538.8,576955,0,555483,0,0
D,48,F,18,385.7,486690,0,409323,0,0
C,42,M,6,215.8,307907,0,258050,0,0
B,39,M,19,678.1,571344,0,498940,0,0
B,47,F,18,853.7,651475,0,584221,0,0
B,51,F,5,834.1,323377,0,261320,0,0
D,48,M,5,74.8,699549,0,664206,0,0
B,21,F,18,426.6,356830,0,312346,0,0
B,59,M,14,857.9,534513,0,479343,0,0
D,60,M,12,592.0,386382,0,315249,0,0
C,28,M,15,185.2,582117,0,499327,0,0
A,46,M,14,128.1,438045,0,398414,0,0
D,43,F,20,601.9,367250,0,280933,0,0
A,56,M,7,674.0,635952,0,598160,0,0
A,39,F,6,684.9,476060,0,463358,0,0
A,37,F,20,754.0,363491,0,343255,0,0
D,43,F,9,801.1,454319,0,367976,0,0
D,32,M,13,145.6,550856,0,496915,0,0
A,35,F,14,231.3,603729,0,538559,0,0
D,64,F,15,863.0,651903,0,611909,0,0
A,36,M,8,103.9,697358,0,644401,0,0
D,28,F,15,133.8,596131,0,520802,0,0
B,59,M,10,58.9,357399,0,277417,0,0
C,50,M,19,757.9,651185,0,586213,0,0
C,28,F,13,500.0,499765,0,479653,0,0
D,59,M,20,388.3,627378,0,599607,0,0
C,22,F,7,111.7,697184,0,611982,0,0
B,38,F,12,305.7,565705,0,536592,0,0
D,46,F,17,426.0,414171,0,363823,0,0
D,40,M,11,281.2,451031,0,364817,0,0
A,52,F,14,850.0,441384,0,379806,0,0
C,20,M,14,622.8,517809,0,441187,0,0
A,33,M,19,850.0,461263,0,411245,0,0
A,68,F,14,615.0,611709,0,561627,0,0
C,28,F,14,883.2,375165,0,338916,0,0
B,32,F,15,181.6,379305,0,336979,0,0
B,64,F,15,568.0,578044,0,551328,0,0
C,21,F,5,541.8,424260,0,362053,0,0
A,70,F,17,86.9,529047,0,514646,0,0
D,33,F,15,921.5,495080,0,406327,0,0
D,32,M,7,999.2,486477,0,450616,0,0
A,48,F,11,801.6,361723,0,347896,0,0
A,33,F,20,694.0,393092,0,349008,0,0
D,18,M,9,605.6,488596,0,423287,0,0
D,68,M,17,630.2,561159,0,520836,0,0
D,67,M,20,415.5,699125,0,676614,0,0
C,23,M,6,103.1,678894,0,667673,0,0
B,37,M,6,177.6,522651,0,483812,0,0
B,26,F,6,294.5,646755,0,604992,0,0
A,26,M,15,950.0,374915,0,278726,0,0
A,46,M,8,996.8,301191,0,215833,0,0
C,37,M,18,907.1,611321,0,577008,0,0
C,37,M,8,538.3,609963,0,535028,0,0
D,20,F,12,644.2,441493,0,361206,0,0
C,54,M,18,668.9,646181,0,602171,0,0
A,22,M,20,435.9,409485,0,339392,0,0
C,55,M,10,279.7,557839,0,541443,0,0
D,65,F,5,66.1,414211,0,357184,0,0
B,56,M,10,506.2,608431,0,542843,0,0
C,58,F,11,45.4,672085,0,647866,0,0
D,47,F,16,308.4,548040,0,465513,0,0
A,42,M,10,593.0,444115,0,389905,0,0
B,48,F,20,637.6,354729,0,299933,0,0
D,25,F,10,319.7,340405,0,264679,0,0
D,52,F,16,487.6,531799,0,505941,0,0
D,45,F,10,565.0,481495,0,385361,0,0
A,46,M,8,347.1,645720,0,555641,0,0
A,69,M,12,719.2,548485,0,520970,0,0
C,52,M,7,655.9,465750,0,408162,0,0
D,55,M,15,19.5,627147,0,563663,0,0
B,19,M,17,140.8,585922,0,549115,0,0
B,57,F,5,312.7,311731,0,287357,0,0
C,67,M,9,51.3,693238,0,619909,0,0
C,39,M,19,551.2,365392,0,297853,0,0
A,18,M,6,428.4,394021,0,329188,0,0
A,48,M,17,819.1,461810,0,408820,0,0
D,62,M,15,868.9,659995,0,624361,0,0
D,28,F,10,821.1,479238,0,397213,0,0
D,50,M,16,91.5,504208,0,460528,0,0
C,54,M,19,669.4,483671,0,431632,0,0
A,67,M,6,927.3,545078,0,458251,0,0
C,44,F,9,288.5,632638,0,596950,0,0
A,22,M,14,200.5,501561,0,464430,0,0
B,46,M,10,479.7,387118,0,358831,0,0
C,59,M,13,596.8,377754,0,295691,0,0
D,69,M,6,742.8,494327,0,470183,0,0
D,64,M,20,145.0,590268,0,560870,0,0
D,39,F,17,907.5,558462,0,494431,0,0
B,20,M,10,935.1,333800,0,312330,0,0
C,56,M,15,883.0,436812,0,416555,0,0
B,67,M,15,144.8,626689,0,585383,0,0
A,44,M,7,334.1,673857,0,604385,0,0
A,59,M,19,116.4,605891,0,555636,0,0
A,59,F,15,553.3,610399,0,569316,0,0
D,29,F,6,92.4,304317,0,240467,0,0
A,30,F,16,691.8,542768,0,472033,0,0
B,36,M,17,439.0,318493,0,260863,0,0
B,38,M,15,578.8,634139,0,535321,0,0
D,37,M,9,658.0,557447,0,540508,0,0
C,44,M,12,392.9,357499,0,335510,0,0
D,24,F,13,519.1,500423,0,415271,0,0
B,30,M,20,2.1,460342,0,402790,0,0
C,39,M,5,116.4,477801,0,454623,0,0
A,51,M,9,44.9,549538,0,514721,0,0
D,35,M,18,721.2,401981,0,372531,0,0
A,41,F,18,186.2,635765,0,579961,0,0
B,19,M,10,339.6,435902,0,361377,0,0
B,34,F,5,709.0,352955,0,261097,0,0
D,66,M,5,998.5,354678,0,264546,0,0
C,66,F,8,129.5,391110,0,323276,0,0
A,66,F,19,538.3,456290,0,420178,0,0
C,38,M,10,427.3,373285,0,307525,0,0
A,61,M,19,528.4,349295,0,295413,0,0
A,50,M,7,856.4,507346,0,431493,0,0
B,37,F,12,701.5,669220,0,580199,0,0
A,63,F,14,356.4,314944,0,234066,0,0
C,69,F,6,143.1,601415,0,539111,0,0
C,18,M,9,489.6,505751,0,460635,0,0
C,67,F,12,814.3,353280,0,334725,0,0
B,49,M,11,628.5,525310,0,487209,0,0
C,28,F,18,529.1,343677,0,270384,0,0
D,56,M,20,641.1,554161,0,487417,0,0
A,57,M,6,505.8,339881,0,280260,0,0
D,59,F,12,533.6,681345,0,596904,0,0
A,67,M,7,295.7,348542,0,252495,0,0
D,29,F,19,718.2,449914,0,409953,0,0
D,38,F,20,230.3,409902,0,391803,0,0
A,64,M,11,485.7,308484,0,283017,0,0
C,54,F,8,976.7,391071,0,380488,0,0
A,23,F,13,700.2,369280,0,320496,0,0
D,49,M,8,679.6,590302,0,512170,0,0
D,40,F,10,949.0,617868,0,598866,0,0
A,44,M,18,963.1,335803,0,271623,0,0
C,51,M,19,712.4,496743,0,452546,0,0
D,55,M,9,679.4,380784,0,298729,0,0
B,33,F,18,877.4,377340,0,301493,0,0
C,40,F,18,737.8,549783,0,537197,0,0
A,35,F,6,549.9,529976,0,492802,0,0
A,59,F,11,717.1,648353,0,627137,0,0
D,70,M,6,821.8,359298,0,267192,0,0
A,59,F,8,624.3,404382,0,348118,0,0
B,66,F,17,820.1,549105,0,452666,0,0
C,55,M,17,17.4,497042,0,456243,0,0
D,25,F,16,288.9,615874,0,537780,0,0
C,31,F,10,963.1,346620,0,316455,0,0
C,52,F,5,874.6,429693,0,400707,0,0
